Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Germander, common (Italy) headspace - Teucrium chamaedrys L., fam. Lamiaceae (Labiatae)","Grindela squarrosa - Grindela squarrosa Dun., fam. Asteraceae (Compositae)",0.9066334987594248,alpha-Pinene,0.22,beta-Pinene,0.07,Limonene,0.07,beta-Caryophyllene,0.05,Myrcene,0.03
"Grindela squarrosa - Grindela squarrosa Dun., fam. Asteraceae (Compositae)","Germander, common (Italy) headspace - Teucrium chamaedrys L., fam. Lamiaceae (Labiatae)",0.9066334987594248,alpha-Pinene,0.26,Camphene,0.04,Limonene,0.04,beta-Caryophyllene,0.03,beta-Pinene,0.02
"Pistacia lentiscus (Spain) 2 whole plant - Pistacia lentiscus L., fam. Anarcadiaceae","Pistacia lentiscus (Spain) 3 whole plant - Pistacia lentiscus L., fam. Anacardiaceae",0.9459485407859868,alpha-Pinene,0.13,beta-Caryophyllene,0.07,Limonene,0.05,beta-Pinene,0.05,para-Cymene,0.04
"Pistacia lentiscus (Spain) 3 whole plant - Pistacia lentiscus L., fam. Anacardiaceae","Pistacia lentiscus (Spain) 2 whole plant - Pistacia lentiscus L., fam. Anarcadiaceae",0.9459485407859868,alpha-Pinene,0.13,beta-Caryophyllene,0.07,Limonene,0.05,beta-Pinene,0.05,para-Cymene,0.05
