Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Cardamom, large (Nepalese) (India) 2 - Amomum subulatum Roxb., fam. Zingiberaceae","Cardamom, large (Nepalese) (India) 3 - Amomum subulatum Roxb., fam. Zingiberaceae",0.923701129283002,"1,8-Cineole",0.61,beta-Pinene,0.09,alpha-Terpineol,0.08,alpha-Pinene,0.04,allo-Aromadendrene,0.03
"Cardamom, large (Nepalese) (India) 3 - Amomum subulatum Roxb., fam. Zingiberaceae","Cardamom, large (Nepalese) (India) 2 - Amomum subulatum Roxb., fam. Zingiberaceae",0.923701129283002,"1,8-Cineole",0.6,beta-Pinene,0.09,alpha-Terpineol,0.08,alpha-Pinene,0.04,gamma-Terpinene,0.02
"Eucalyptus globulus 1 - Eucalyptus globulus Labill., fam. Myrtaceae","Eucalyptus globulus 3 - Eucalyptus globulus Labill., fam. Myrtaceae",0.9298111596079356,"1,8-Cineole",0.87,para-Cymene,0.03,alpha-Pinene,0.03,Limonene,0.0,Geraniol,0.0
"Eucalyptus globulus 3 - Eucalyptus globulus Labill., fam. Myrtaceae","Eucalyptus globulus 1 - Eucalyptus globulus Labill., fam. Myrtaceae",0.9298111596079356,"1,8-Cineole",0.88,alpha-Pinene,0.04,para-Cymene,0.02,alpha-Terpineol,0.01,gamma-Terpinene,0.01
"Eucalyptus smithii (Rwanda) - Eucalyptus smithii R. Baker, fam. Myrtaceae","Eucalyptus globulus 1 - Eucalyptus globulus Labill., fam. Myrtaceae",0.9077220602033732,"1,8-Cineole",0.84,Limonene,0.03,para-Cymene,0.01,alpha-Pinene,0.01,alpha-Thujene,0.01
"Eucalyptus smithii (Zambia) - Eucalyptus smithii R. Baker, fam. Myrtaceae","Eucalyptus smithii (Rwanda) - Eucalyptus smithii R. Baker, fam. Myrtaceae",0.9025420424997966,"1,8-Cineole",0.86,Limonene,0.04,alpha-Pinene,0.03,alpha-Terpineol,0.03,para-Cymene,0.01
"Rosemary (Greek) - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Eucalyptus globulus 3 - Eucalyptus globulus Labill., fam. Myrtaceae",0.913799178369252,"1,8-Cineole",0.89,alpha-Pinene,0.03,Camphor,0.02,Borneol,0.02,alpha-Terpineol,0.01
