Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Camphor (China) - Cinnamomum camphora (L.) Nees et Ebermaier, fam. Lauraceae","Cinnamomum parthenoxylum (China) 1c - Cinnamomum parthenoxylum (Jack) Nees, fam. Lauraceae",0.9112234611088292,Camphor,0.84,"1,8-Cineole",0.02,Camphene,0.02,alpha-Terpineol,0.01,alpha-Pinene,0.01
"Cinnamomum parthenoxylum (China) 1c - Cinnamomum parthenoxylum (Jack) Nees, fam. Lauraceae","Camphor (China) - Cinnamomum camphora (L.) Nees et Ebermaier, fam. Lauraceae",0.9112234611088292,Camphor,0.87,alpha-Pinene,0.03,Limonene,0.03,Camphene,0.02,Myrcene,0.01
