Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Cassia, bark (China) 1 - Cinnamomum cassia Blume, fam. Lauraceae","Cinnamomum loureirii bark - Cinnamomum loureirii, fam. Lauraceae",0.9205235157401994,(E)-Cinnamyl aldehyde,0.9,Benzaldehyde,0.03,Coumarin,0.02,Salicylaldehyde,0.01,3-Phenylpropanal,0.01
"Cassia, bark (China) 4a - Cinnamomum cassia Blume, fam. Lauraceae","Cassia, bark - Cinnamomum cassia Blume, fam. Lauraceae",0.9055754562717704,(E)-Cinnamyl aldehyde,0.84,(E)-Cinnamyl acetate,0.03,(E)-Cinnamic acid,0.02,(E)-2-Methoxycinnamaldehyde,0.01,alpha-Terpineol,0.01
"Cassia, bark - Cinnamomum cassia Blume, fam. Lauraceae","Cassia, bark (China) 4a - Cinnamomum cassia Blume, fam. Lauraceae",0.9055754562717704,(E)-Cinnamyl aldehyde,0.81,2-Methoxybenzaldehyde,0.02,Benzaldehyde,0.01,Salicylaldehyde,0.01,alpha-Copaene,0.01
"Cinnamomum loureirii bark - Cinnamomum loureirii, fam. Lauraceae","Cassia, bark (China) 1 - Cinnamomum cassia Blume, fam. Lauraceae",0.9205235157401994,(E)-Cinnamyl aldehyde,0.92,3-Phenylpropanal,0.01,Coumarin,0.01,(Z)-Cinnamyl aldehyde,0.01,Benzaldehyde,0.0
"Cinnamon bark 6 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamomum loureirii bark - Cinnamomum loureirii, fam. Lauraceae",0.9020234447539028,(E)-Cinnamyl aldehyde,0.89,beta-Caryophyllene,0.02,Eugenol,0.02,(Z)-Cinnamyl aldehyde,0.02,Linalool,0.01
