Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Melaleuca parviflora - Melaleuca parviflora Link., fam. Myrtaceae","Tea Tree (Australia)  6 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.902153462278862,Terpinen-4-ol,0.46,gamma-Terpinene,0.18,para-Cymene,0.07,alpha-Terpinene,0.07,"1,8-Cineole",0.04
"Tea Tree (Australia)  3 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia)  6 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9260097588143308,Terpinen-4-ol,0.46,gamma-Terpinene,0.14,alpha-Terpinene,0.07,alpha-Terpineol,0.06,"1,8-Cineole",0.05
"Tea Tree (Australia)  6 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Melaleuca parviflora - Melaleuca parviflora Link., fam. Myrtaceae",0.902153462278862,Terpinen-4-ol,0.45,gamma-Terpinene,0.16,alpha-Terpinene,0.07,para-Cymene,0.06,alpha-Terpineol,0.05
"Tea Tree (Australia)  7 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia) 13 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9093049871688405,Terpinen-4-ol,0.4,gamma-Terpinene,0.23,alpha-Terpinene,0.1,"1,8-Cineole",0.05,Terpinolene,0.03
"Tea Tree (Australia) 11 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia) 12 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9184022947299528,Terpinen-4-ol,0.37,gamma-Terpinene,0.2,alpha-Terpinene,0.1,"1,8-Cineole",0.05,para-Cymene,0.04
"Tea Tree (Australia) 12 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia) 11 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9184022947299528,Terpinen-4-ol,0.39,gamma-Terpinene,0.19,alpha-Terpinene,0.09,"1,8-Cineole",0.04,para-Cymene,0.04
"Tea Tree (Australia) 13 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia)  7 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9093049871688405,Terpinen-4-ol,0.39,gamma-Terpinene,0.22,alpha-Terpinene,0.1,Terpinolene,0.04,alpha-Terpineol,0.03
"Tea Tree (Australia) 14 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (Australia) 11 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae",0.9121891851188504,Terpinen-4-ol,0.38,gamma-Terpinene,0.21,alpha-Terpinene,0.11,"1,8-Cineole",0.04,Terpinolene,0.04
