Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Wormwood (Mugwort) (U.S.A.) 4 - Artemisia absinthium L., var. 'Powis Castle', fam. Asteraceae (Compositae)","Wormwood (Mugwort) (U.S.A.) 5 - Artemisia absinthium L., var. 'Powis Castle', fam. Asteraceae (Compositae)",0.9140469035578662,beta-Thujone,0.38,cis-Ocimene epoxide,0.26,(Z)-beta-Ocimene,0.06,Chamazulene,0.04,Germacrene D,0.03
"Wormwood (Mugwort) (U.S.A.) 5 - Artemisia absinthium L., var. 'Powis Castle', fam. Asteraceae (Compositae)","Wormwood (Mugwort) (U.S.A.) 4 - Artemisia absinthium L., var. 'Powis Castle', fam. Asteraceae (Compositae)",0.9140469035578662,beta-Thujone,0.41,cis-Ocimene epoxide,0.25,(Z)-beta-Ocimene,0.07,Camphor,0.03,Sabinene,0.03
