Plant_Species,Salmonella Typhimurium,Reference,Bit_1604,BitInterpretations
Amorpha fruticosa,0,No Reference,1,"{114: [(11, 'C', 0, '')], 171: [(1, 'C', 1, 'C=C(C)C')], 392: [(12, 'C', 1, 'CC'), (13, 'C', 1, 'CC')], 470: [(5, 'C', 1, 'CC(C)(C)C')], 674: [(9, 'C', 2, 'CCCC(C)C')], 807: [(14, 'O', 0, '')], 859: [(1, 'C', 2, 'CC=C(C)C(C)C')], 926: [(3, 'C', 0, ''), (4, 'C', 0, ''), (7, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 1019: [(6, 'C', 0, ''), (8, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (12, 'C', 0, ''), (13, 'C', 0, ''), (15, 'C', 0, '')], 1060: [(5, 'C', 0, '')], 1096: [(8, 'C', 1, 'CC(C)C')], 1147: [(3, 'C', 1, 'CCC')], 1162: [(4, 'C', 1, 'CCC'), (10, 'C', 1, 'CCC')], 1232: [(7, 'C', 2, 'CC(C)CC(C)C')], 1274: [(15, 'C', 1, 'CC')], 1292: [(7, 'C', 1, 'CCC')], 1325: [(9, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, '')], 1388: [(11, 'C', 2, 'CC(C)C(C)(C)O')], 1474: [(8, 'C', 2, 'CCC(CC)C(C)(C)O')], 1497: [(6, 'C', 2, 'C=C(C)C(CC)C(C)(C)C')], 1595: [(4, 'C', 2, 'CCCC(C)(C)C')], 1604: [(11, 'C', 1, 'CC(C)(C)O')], 1663: [(3, 'C', 2, 'C=CCCC')], 1722: [(0, 'C', 1, 'CC')], 1781: [(2, 'C', 1, 'C=CC')], 1783: [(5, 'C', 2, 'CCC(C)(CC)C(C)C')], 1873: [(2, 'C', 0, '')], 1897: [(2, 'C', 2, 'CCC=C(C)C')], 1908: [(14, 'O', 1, 'CO')], 1950: [(6, 'C', 1, 'CC(C)C')], 1997: [(10, 'C', 2, 'CCCC(C)(C)C')]}"
Anthoxanthum odoratum,0,No Reference,1,"{203: [(6, 'C', 2, 'cccc(c)c')], 239: [(7, 'C', 2, 'cccc(=O)o')], 314: [(9, 'O', 1, 'c=O')], 650: [(9, 'O', 0, '')], 656: [(10, 'O', 0, '')], 852: [(10, 'O', 2, 'cc(=O)oc(c)c')], 1087: [(5, 'C', 2, 'cccc(c)c')], 1088: [(1, 'C', 1, 'ccc'), (0, 'C', 1, 'ccc')], 1128: [(2, 'C', 2, 'cccc(c)o')], 1199: [(1, 'C', 2, 'ccccc'), (0, 'C', 2, 'ccccc')], 1380: [(3, 'C', 0, ''), (4, 'C', 0, ''), (8, 'C', 0, '')], 1604: [(10, 'O', 1, 'coc')], 1638: [(8, 'C', 2, 'ccc(=O)oc')], 1640: [(4, 'C', 2, 'ccc(cc)c(c)o')], 1750: [(2, 'C', 1, 'ccc'), (6, 'C', 1, 'ccc'), (7, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1808: [(3, 'C', 1, 'cc(c)o')], 1827: [(8, 'C', 1, 'cc(=O)o')], 1855: [(4, 'C', 1, 'cc(c)c')], 1873: [(0, 'C', 0, ''), (1, 'C', 0, ''), (2, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, ''), (7, 'C', 0, '')], 1912: [(3, 'C', 2, 'ccc(oc)c(c)c')]}"
Atractylodes lancea,0,No Reference,1,"{114: [(11, 'C', 0, '')], 392: [(12, 'C', 1, 'CC'), (13, 'C', 1, 'CC')], 432: [(6, 'C', 2, 'C=C(C)C(CC)(CC)C(C)C')], 562: [(6, 'C', 1, 'CC(C)(C)C')], 568: [(5, 'C', 1, 'C=C(C)C')], 674: [(8, 'C', 2, 'CCCC(C)C')], 679: [(10, 'C', 1, 'CCC')], 712: [(7, 'C', 2, 'CCCC(C)(C)C')], 742: [(4, 'C', 2, 'CCC=C(C)C')], 807: [(14, 'O', 0, '')], 926: [(2, 'C', 0, ''), (3, 'C', 0, ''), (7, 'C', 0, ''), (8, 'C', 0, ''), (10, 'C', 0, '')], 1019: [(1, 'C', 0, ''), (9, 'C', 0, '')], 1044: [(5, 'C', 2, 'CC=C(C)C(C)(C)C')], 1057: [(0, 'C', 0, ''), (12, 'C', 0, ''), (13, 'C', 0, ''), (15, 'C', 0, '')], 1060: [(6, 'C', 0, '')], 1096: [(9, 'C', 1, 'CC(C)C')], 1147: [(3, 'C', 1, 'CCC')], 1162: [(7, 'C', 1, 'CCC')], 1222: [(1, 'C', 2, 'CCC(C)C(C)(C)C')], 1309: [(0, 'C', 1, 'CC')], 1325: [(2, 'C', 1, 'CCC'), (8, 'C', 1, 'CCC')], 1350: [(10, 'C', 2, 'CC(C)CC(C)(C)C')], 1380: [(5, 'C', 0, '')], 1385: [(2, 'C', 2, 'CCCC(C)C')], 1388: [(11, 'C', 2, 'CC(C)C(C)(C)O')], 1604: [(11, 'C', 1, 'CC(C)(C)O')], 1616: [(3, 'C', 2, 'C=CCCC')], 1722: [(15, 'C', 1, 'CC')], 1781: [(4, 'C', 1, 'C=CC')], 1873: [(4, 'C', 0, '')], 1908: [(14, 'O', 1, 'CO')], 2026: [(1, 'C', 1, 'CC(C)C')], 2040: [(9, 'C', 2, 'CCC(CC)C(C)(C)O')]}; {89: [(1, 'C', 1, 'C=C(C)C'), (9, 'C', 1, 'C=C(C)C')], 94: [(6, 'C', 2, 'C=CC(C)(CC)C(C)C')], 120: [(7, 'C', 1, 'CC(C)C')], 398: [(3, 'C', 2, 'C=C(C)C(CC)CC')], 469: [(8, 'C', 2, 'CC(C)CC(C)C')], 563: [(13, 'C', 1, 'C=CC')], 616: [(7, 'C', 2, 'C=C(C)C(CC)C(C)(C)C')], 694: [(13, 'C', 0, '')], 807: [(1, 'C', 0, ''), (9, 'C', 0, '')], 926: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 974: [(3, 'C', 1, 'CC(C)C')], 999: [(4, 'C', 2, 'CCCC(C)C')], 1016: [(5, 'C', 2, 'CCCC(C)(C)C')], 1017: [(0, 'C', 1, 'CC'), (11, 'C', 1, 'CC')], 1019: [(3, 'C', 0, ''), (7, 'C', 0, '')], 1022: [(2, 'C', 1, 'C=C'), (10, 'C', 1, 'C=C')], 1057: [(0, 'C', 0, ''), (11, 'C', 0, ''), (12, 'C', 0, '')], 1060: [(6, 'C', 0, '')], 1115: [(9, 'C', 2, 'C=C(C)C(C)C')], 1154: [(6, 'C', 1, 'CC(C)(C)C')], 1162: [(5, 'C', 1, 'CCC')], 1274: [(12, 'C', 1, 'CC')], 1292: [(8, 'C', 1, 'CCC')], 1325: [(4, 'C', 1, 'CCC')], 1366: [(2, 'C', 0, ''), (10, 'C', 0, ''), (14, 'C', 0, '')], 1645: [(14, 'C', 1, 'C=C')], 1900: [(13, 'C', 2, 'C=CC(C)(C)C')], 2044: [(1, 'C', 2, 'C=C(C)C(C)C')]}; {35: [(6, 'C', 1, 'C=C')], 114: [(12, 'C', 0, '')], 134: [(4, 'C', 2, 'C=C(C)CCC')], 392: [(13, 'C', 1, 'CC'), (14, 'C', 1, 'CC')], 444: [(3, 'C', 2, 'CCCCC')], 470: [(1, 'C', 1, 'CC(C)(C)C')], 574: [(5, 'C', 1, 'C=C(C)C')], 674: [(10, 'C', 2, 'CCCC(C)C')], 807: [(15, 'O', 0, '')], 926: [(2, 'C', 0, ''), (3, 'C', 0, ''), (4, 'C', 0, ''), (8, 'C', 0, ''), (10, 'C', 0, ''), (11, 'C', 0, '')], 1019: [(7, 'C', 0, ''), (9, 'C', 0, '')], 1028: [(3, 'C', 1, 'CCC')], 1057: [(0, 'C', 0, ''), (13, 'C', 0, ''), (14, 'C', 0, '')], 1060: [(1, 'C', 0, '')], 1096: [(9, 'C', 1, 'CC(C)C')], 1162: [(2, 'C', 1, 'CCC'), (11, 'C', 1, 'CCC')], 1232: [(8, 'C', 2, 'CC(C)CC(C)C')], 1274: [(0, 'C', 1, 'CC')], 1292: [(8, 'C', 1, 'CCC')], 1325: [(10, 'C', 1, 'CCC')], 1366: [(6, 'C', 0, '')], 1380: [(5, 'C', 0, '')], 1388: [(12, 'C', 2, 'CC(C)C(C)(C)O')], 1474: [(9, 'C', 2, 'CCC(CC)C(C)(C)O')], 1509: [(5, 'C', 2, 'C=C(CC)C(C)C')], 1604: [(12, 'C', 1, 'CC(C)(C)O')], 1712: [(2, 'C', 2, 'CCCC(C)(C)C')], 1738: [(4, 'C', 1, 'CCC')], 1783: [(1, 'C', 2, 'CCC(C)(CC)C(C)C')], 1862: [(7, 'C', 2, 'C=C(C)C(CC)C(C)(C)C')], 1908: [(15, 'O', 1, 'CO')], 1950: [(7, 'C', 1, 'CC(C)C')], 1997: [(11, 'C', 2, 'CCCC(C)(C)C')]}"
Bupleurum linearifolium,0,No Reference,1,"{67: [(2, 'C', 2, 'CCC=C(C)C')], 114: [(7, 'C', 0, '')], 392: [(8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 417: [(3, 'C', 2, 'C=CCC(C)C')], 598: [(3, 'C', 1, 'CCC')], 807: [(10, 'O', 0, '')], 835: [(6, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1096: [(4, 'C', 1, 'CC(C)C')], 1325: [(5, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, '')], 1388: [(7, 'C', 2, 'CC(C)C(C)(C)O')], 1518: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 1604: [(7, 'C', 1, 'CC(C)(C)O')], 1650: [(5, 'C', 2, 'CCCC(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(6, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 1908: [(10, 'O', 1, 'CO')], 1979: [(1, 'C', 1, 'C=C(C)C')]}; {1: [(4, 'C', 0, '')], 75: [(5, 'C', 2, 'ccc(cc)C(C)c')], 80: [(3, 'C', 0, '')], 202: [(12, 'C', 1, 'cc(c)O')], 238: [(13, 'C', 2, 'ccc(c(c)O)c(c)o')], 305: [(19, 'O', 2, 'cc(=O)oc(c)c')], 314: [(21, 'O', 1, 'c=O')], 367: [(4, 'C', 2, 'cc(c)C(CC)c(c)c')], 368: [(18, 'C', 2, 'ccc(oc)c(c)c')], 389: [(4, 'C', 1, 'CC(c)c'), (8, 'C', 2, 'ccccc')], 650: [(2, 'O', 0, ''), (21, 'O', 0, '')], 656: [(19, 'O', 0, '')], 807: [(1, 'C', 0, ''), (22, 'O', 0, '')], 971: [(12, 'C', 2, 'cc(C)c(O)c(c)c')], 1017: [(0, 'C', 1, 'CC')], 1057: [(0, 'C', 0, '')], 1088: [(7, 'C', 1, 'ccc'), (8, 'C', 1, 'ccc'), (9, 'C', 1, 'ccc'), (15, 'C', 1, 'ccc'), (16, 'C', 1, 'ccc')], 1128: [(17, 'C', 2, 'cccc(c)o')], 1143: [(20, 'C', 2, 'coc(=O)c(c)C')], 1199: [(7, 'C', 2, 'ccccc'), (15, 'C', 2, 'ccccc'), (16, 'C', 2, 'ccccc'), (9, 'C', 2, 'ccccc')], 1290: [(3, 'C', 1, 'CCC')], 1357: [(13, 'C', 1, 'cc(c)c')], 1365: [(5, 'C', 1, 'cc(c)C')], 1380: [(5, 'C', 0, ''), (11, 'C', 0, ''), (12, 'C', 0, ''), (13, 'C', 0, ''), (18, 'C', 0, ''), (20, 'C', 0, '')], 1468: [(20, 'C', 1, 'cc(=O)o')], 1499: [(3, 'C', 2, 'CC(=O)CC(c)c')], 1536: [(1, 'C', 2, 'CCC(C)=O')], 1550: [(1, 'C', 1, 'CC(C)=O')], 1573: [(14, 'C', 2, 'cccc(c)c')], 1581: [(6, 'C', 2, 'cccc(c)C'), (10, 'C', 2, 'cccc(c)C')], 1602: [(22, 'O', 1, 'cO')], 1604: [(19, 'O', 1, 'coc')], 1626: [(11, 'C', 1, 'cc(c)C')], 1750: [(6, 'C', 1, 'ccc'), (14, 'C', 1, 'ccc'), (17, 'C', 1, 'ccc'), (10, 'C', 1, 'ccc')], 1808: [(18, 'C', 1, 'cc(c)o')], 1873: [(6, 'C', 0, ''), (7, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, ''), (14, 'C', 0, ''), (15, 'C', 0, ''), (16, 'C', 0, ''), (17, 'C', 0, ''), (11, 'C', 2, 'cc(O)c(c(=O)o)C(C)c')], 1917: [(2, 'O', 1, 'C=O')]}"
Citrus medica,1,10.1016/j.lwt.2017.05.036,1,"{67: [(2, 'C', 2, 'CCC=C(C)C')], 114: [(7, 'C', 0, '')], 392: [(8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 417: [(3, 'C', 2, 'C=CCC(C)C')], 598: [(3, 'C', 1, 'CCC')], 807: [(10, 'O', 0, '')], 835: [(6, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1096: [(4, 'C', 1, 'CC(C)C')], 1325: [(5, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, '')], 1388: [(7, 'C', 2, 'CC(C)C(C)(C)O')], 1518: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 1604: [(7, 'C', 1, 'CC(C)(C)O')], 1650: [(5, 'C', 2, 'CCCC(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(6, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 1908: [(10, 'O', 1, 'CO')], 1979: [(1, 'C', 1, 'C=C(C)C')]}; {80: [(3, 'C', 0, ''), (4, 'C', 0, '')], 92: [(7, 'C', 1, 'CC=O')], 101: [(4, 'C', 2, 'C=C(C)CCC')], 357: [(3, 'C', 2, 'C=CCCC')], 401: [(3, 'C', 1, 'CCC')], 479: [(2, 'C', 1, 'C=CC')], 650: [(8, 'O', 0, '')], 694: [(2, 'C', 0, ''), (6, 'C', 0, ''), (7, 'C', 0, '')], 807: [(1, 'C', 0, ''), (5, 'C', 0, '')], 1004: [(8, 'O', 1, 'C=O')], 1017: [(0, 'C', 1, 'CC'), (9, 'C', 1, 'CC'), (10, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 1168: [(7, 'C', 2, 'C=CC=O')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1319: [(6, 'C', 1, 'C=CC')], 1450: [(6, 'C', 2, 'CC(C)=CC=O')], 1465: [(5, 'C', 2, 'CC=C(C)CC')], 1564: [(4, 'C', 1, 'CCC')], 1574: [(2, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1714: [(5, 'C', 1, 'C=C(C)C')]}"
Fissitigma shangtzeense,0,No Reference,1,"{67: [(2, 'C', 2, 'CCC=C(C)C')], 114: [(7, 'C', 0, '')], 392: [(8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 417: [(3, 'C', 2, 'C=CCC(C)C')], 598: [(3, 'C', 1, 'CCC')], 807: [(10, 'O', 0, '')], 835: [(6, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1096: [(4, 'C', 1, 'CC(C)C')], 1325: [(5, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, '')], 1388: [(7, 'C', 2, 'CC(C)C(C)(C)O')], 1518: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 1604: [(7, 'C', 1, 'CC(C)(C)O')], 1650: [(5, 'C', 2, 'CCCC(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(6, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 1908: [(10, 'O', 1, 'CO')], 1979: [(1, 'C', 1, 'C=C(C)C')]}; {80: [(3, 'C', 0, ''), (4, 'C', 0, '')], 114: [(5, 'C', 0, '')], 392: [(6, 'C', 1, 'CC')], 401: [(3, 'C', 1, 'CCC')], 479: [(2, 'C', 1, 'C=CC')], 694: [(2, 'C', 0, ''), (7, 'C', 0, '')], 807: [(1, 'C', 0, ''), (9, 'O', 0, '')], 906: [(7, 'C', 2, 'C=CC(C)(C)O')], 973: [(4, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (10, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (6, 'C', 0, ''), (10, 'C', 0, '')], 1125: [(3, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(4, 'C', 1, 'CCC')], 1366: [(8, 'C', 0, '')], 1485: [(7, 'C', 1, 'C=CC')], 1574: [(2, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(8, 'C', 1, 'C=C')], 1722: [(5, 'C', 1, 'CC(C)(C)O')], 1908: [(9, 'O', 1, 'CO')], 1999: [(5, 'C', 2, 'C=CC(C)(O)CC')]}"
Lithraea ternifolia,0,No Reference,1,"{67: [(2, 'C', 2, 'CCC=C(C)C')], 114: [(7, 'C', 0, '')], 392: [(8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 417: [(3, 'C', 2, 'C=CCC(C)C')], 598: [(3, 'C', 1, 'CCC')], 807: [(10, 'O', 0, '')], 835: [(6, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1096: [(4, 'C', 1, 'CC(C)C')], 1325: [(5, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, '')], 1388: [(7, 'C', 2, 'CC(C)C(C)(C)O')], 1518: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 1604: [(7, 'C', 1, 'CC(C)(C)O')], 1650: [(5, 'C', 2, 'CCCC(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(6, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 1908: [(10, 'O', 1, 'CO')], 1979: [(1, 'C', 1, 'C=C(C)C')]}; {89: [(8, 'C', 1, 'C=C(C)C')], 231: [(5, 'C', 1, 'CCC')], 314: [(7, 'O', 1, 'C=O')], 598: [(3, 'C', 1, 'CCC')], 650: [(7, 'O', 0, '')], 751: [(6, 'C', 1, 'CC(C)=O')], 807: [(8, 'C', 0, '')], 859: [(4, 'C', 2, 'C=C(C)C(CC)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, '')], 974: [(4, 'C', 1, 'CC(C)C')], 1017: [(10, 'C', 1, 'CC')], 1019: [(4, 'C', 0, '')], 1022: [(9, 'C', 1, 'C=C')], 1057: [(0, 'C', 0, ''), (10, 'C', 0, '')], 1366: [(9, 'C', 0, '')], 1380: [(1, 'C', 0, ''), (6, 'C', 0, '')], 1446: [(2, 'C', 2, 'CCC=C(C)C')], 1579: [(3, 'C', 2, 'C=CCC(C)C')], 1621: [(6, 'C', 2, 'C=C(C)C(=O)CC')], 1722: [(0, 'C', 1, 'CC')], 1768: [(1, 'C', 1, 'C=C(C)C')], 1771: [(1, 'C', 2, 'CC=C(C)C(C)=O')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, '')], 2012: [(5, 'C', 2, 'CC(=O)CC(C)C')], 2044: [(8, 'C', 2, 'C=C(C)C(C)C')]}; {67: [(2, 'C', 2, 'CCC=C(C)C')], 89: [(7, 'C', 1, 'C=C(C)C')], 160: [(4, 'C', 2, 'C=C(C)C(CC)CC')], 598: [(3, 'C', 1, 'CCC')], 807: [(7, 'C', 0, '')], 835: [(6, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 926: [(3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 974: [(4, 'C', 1, 'CC(C)C')], 1017: [(9, 'C', 1, 'CC')], 1019: [(4, 'C', 0, '')], 1022: [(8, 'C', 1, 'C=C')], 1057: [(0, 'C', 0, ''), (9, 'C', 0, '')], 1325: [(5, 'C', 1, 'CCC')], 1366: [(8, 'C', 0, '')], 1380: [(1, 'C', 0, '')], 1579: [(3, 'C', 2, 'C=CCC(C)C')], 1722: [(0, 'C', 1, 'CC')], 1738: [(6, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1784: [(5, 'C', 2, 'CCCC(C)C')], 1873: [(2, 'C', 0, '')], 1979: [(1, 'C', 1, 'C=C(C)C')], 2044: [(7, 'C', 2, 'C=C(C)C(C)C')]}; {80: [(3, 'C', 0, ''), (4, 'C', 0, '')], 114: [(5, 'C', 0, '')], 392: [(6, 'C', 1, 'CC')], 401: [(3, 'C', 1, 'CCC')], 479: [(2, 'C', 1, 'C=CC')], 694: [(2, 'C', 0, ''), (7, 'C', 0, '')], 807: [(1, 'C', 0, ''), (9, 'O', 0, '')], 906: [(7, 'C', 2, 'C=CC(C)(C)O')], 973: [(4, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (10, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (6, 'C', 0, ''), (10, 'C', 0, '')], 1125: [(3, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(4, 'C', 1, 'CCC')], 1366: [(8, 'C', 0, '')], 1485: [(7, 'C', 1, 'C=CC')], 1574: [(2, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(8, 'C', 1, 'C=C')], 1722: [(5, 'C', 1, 'CC(C)(C)O')], 1908: [(9, 'O', 1, 'CO')], 1999: [(5, 'C', 2, 'C=CC(C)(O)CC')]}"
Neolitsea australiensis,0,No Reference,1,"{114: [(12, 'C', 0, '')], 158: [(2, 'C', 2, 'CCCC(C)C')], 231: [(5, 'C', 1, 'CCC')], 392: [(13, 'C', 1, 'CC'), (14, 'C', 1, 'CC')], 695: [(1, 'C', 2, 'C=C(C)C(C)CC'), (10, 'C', 2, 'C=C(C)C(C)CC')], 807: [(15, 'O', 0, '')], 892: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 916: [(7, 'C', 1, 'C=C(C)C'), (6, 'C', 1, 'C=C(C)C')], 926: [(2, 'C', 0, ''), (3, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1019: [(1, 'C', 0, ''), (4, 'C', 0, ''), (10, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (11, 'C', 0, ''), (13, 'C', 0, ''), (14, 'C', 0, '')], 1096: [(4, 'C', 1, 'CC(C)C')], 1220: [(9, 'C', 2, 'CCCC(C)C')], 1309: [(0, 'C', 1, 'CC'), (11, 'C', 1, 'CC')], 1325: [(2, 'C', 1, 'CCC'), (3, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 1380: [(6, 'C', 0, ''), (7, 'C', 0, '')], 1388: [(12, 'C', 2, 'CC(C)C(C)(C)O')], 1450: [(1, 'C', 1, 'CC(C)C'), (10, 'C', 1, 'CC(C)C')], 1467: [(7, 'C', 2, 'CCC(=C(C)C)C(C)C')], 1508: [(3, 'C', 2, 'CCCC(C)C')], 1604: [(12, 'C', 1, 'CC(C)(C)O')], 1620: [(5, 'C', 2, 'C=C(C)CC(C)C')], 1738: [(8, 'C', 1, 'CCC')], 1770: [(8, 'C', 2, 'C=C(C)CCC')], 1869: [(6, 'C', 2, 'CCC(=C(C)C)C(C)C')], 1908: [(15, 'O', 1, 'CO')]}; {25: [(2, 'C', 2, 'CCC=C(C)C')], 61: [(12, 'C', 2, 'CCCC(C)C')], 163: [(7, 'C', 2, 'C=CC1C(C)C1(C)C')], 366: [(8, 'C', 2, 'CCC1C(C)C1(C)C')], 377: [(9, 'C', 2, 'CC1C(C)C1(C)C')], 509: [(6, 'C', 2, 'CC(C)=CC(C)C')], 519: [(8, 'C', 1, 'CC(C)C')], 521: [(5, 'C', 2, 'CC=C(C)CC')], 549: [(9, 'C', 1, 'CC(C)(C)C')], 554: [(7, 'C', 1, 'CC(C)C')], 642: [(4, 'C', 2, 'C=C(C)CCC')], 835: [(13, 'C', 2, 'C=C(C)CCC')], 872: [(1, 'C', 2, 'CC=C(C)CC')], 918: [(6, 'C', 1, 'C=CC')], 926: [(3, 'C', 0, ''), (4, 'C', 0, ''), (12, 'C', 0, ''), (13, 'C', 0, '')], 1019: [(7, 'C', 0, ''), (8, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (10, 'C', 0, ''), (11, 'C', 0, ''), (14, 'C', 0, '')], 1060: [(9, 'C', 0, '')], 1072: [(3, 'C', 2, 'C=CCCC')], 1147: [(3, 'C', 1, 'CCC')], 1274: [(10, 'C', 1, 'CC'), (11, 'C', 1, 'CC')], 1325: [(12, 'C', 1, 'CCC')], 1380: [(1, 'C', 0, ''), (5, 'C', 0, '')], 1722: [(0, 'C', 1, 'CC'), (14, 'C', 1, 'CC')], 1738: [(4, 'C', 1, 'CCC'), (13, 'C', 1, 'CCC')], 1781: [(2, 'C', 1, 'C=CC')], 1873: [(2, 'C', 0, ''), (6, 'C', 0, '')], 1979: [(5, 'C', 1, 'C=C(C)C'), (1, 'C', 1, 'C=C(C)C')]}"
