Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Spike lavender (Iran) 1a fresh - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)","Spike lavender (Iran) 1b dry - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)",0.9194177035974624,Linalool,0.32,"1,8-Cineole",0.19,Borneol,0.1,(E)-beta-Farnesene,0.05,Camphor,0.04
"Spike lavender (Iran) 1b dry - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)","Spike lavender (Iran) 1a fresh - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)",0.9194177035974624,Linalool,0.31,"1,8-Cineole",0.21,Borneol,0.09,Camphor,0.04,(Z)-beta-Ocimene,0.04
"Spike lavender (Portugal) 1 - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)","Spike lavender (Portugal) 2 - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)",0.942613989385856,Linalool,0.32,"1,8-Cineole",0.24,Camphor,0.2,Borneol,0.05,Geraniol,0.02
"Spike lavender (Portugal) 2 - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)","Spike lavender (Portugal) 1 - Lavandula latifolia Medikus (L. spica D.C.), fam. Lamiaceae (Labiatae)",0.942613989385856,Linalool,0.33,"1,8-Cineole",0.24,Camphor,0.22,Borneol,0.05,Geraniol,0.02
