,"Achillea biebersteinii (Turkey) 2 - Achillea biebersteinii Afan., fam. Asteraceae (Compositae)","Aegle marmelos leaf (India) 1 - Aegle marmelos (L.) Correa, fam. Rutaceae","Alpinia conchigera (Malaysia) - Alpinia conchigera Griff, fam. Zingiberaceae","Alpinia katsumadai leaf (Vietnam) - Alpinia katsumadai Hayata L., fam. Zingiberaceae","Alpinia katsumadai stem (Vietnam) - Alpinia katsumadai Hayata L., fam. Zingiberaceae","Amomum testaceum fruit (Malaysia) - Amomum testaceum Ridl., fam. Zingiberaceae","Amomum tsao-ko (Vietnam) - Amomum tsao-ko Crevost et Lemarie, fam. Zingiberaceae","Artemisia barrelieri - Artemisia barrelieri Besser, fam. Asteraceae (Compositae)","Artemisia campestris (Italy) 2 - Artemisia campestris L. ssp. campestris, fam. Asteraceae (Compositae)","Artemisia chamaemelifolia (Italy) - Artemisia chamaemelifolia Vill., fam. Asteraceae (Compositae)","Baeckea frutescens (China) - Baeckea frutescens L., fam. Myrtaceae","Bay, West Indian (Cuba) - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Bay, West Indian 1 - Pimenta racemosa var. racemosa (P. Miller) J.W. Moore, fam. Myrtaceae","Blepharocalyx tweediei (Argentina) 1b seed - Blepharocalyx tweediei (Hook. et Arn.) Berg, fam. Myrtaceae",Boldo leaf (Chile) - Boldea fragrans Juss. (Peumus boldus Mol.),"Cinnamomum albiflorum (Kampuchea) - Cinnamomum albiflorum Nees, fam. Lauraceae","Cinnamomum burmannii (China) 1c leaf - Cinnamomum burmannii Blume, fam. Lauraceae","Cinnamomum fragrans leaf (Madagascar) - Cinnamomum fragrans Baillon, fam. Lauraceae","Curcuma aeruginosa (Malaysia) 1 - Curcuma aeruginosa Roxb., fam. Zingiberaceae","Curcuma aeruginosa (Malaysia) 2 - Curcuma aeruginosa Roxb., fam. Zingiberaceae","Elsholtzia blanda (China) - Elsholtzia blanda Benth., fam. Lamiaceae (Labiatae)","Eucalyptus dealbata (Morocco) - Eucalyptus dealbata A. Cunn. ex Schau, fam. Myrtaceae","Eucalyptus globulus (China) 2 fruit - Eucalyptus globulus Labill., fam. Myrtaceae","Eucalyptus globulus (Pakistan) - Eucalyptus globulus Labill., fam. Myrtaceae","Eucalyptus globulus (Spain) 2c mature fruits - Eucalyptus globulus Labill., fam. Myrtaceae","Eucalyptus grandis (Uruguay) - Eucalyptus grandis W. Hill ex Maiden, fam. Myrtaceae","Eucalyptus maculata (Uruguay) - Eucalyptus maculata Hook., fam. Myrtaceae","Eucalyptus tereticornis (Cuba) - Eucalyptus tereticornis Smith, fam. Myrtaceae","Guava fruit headspace (China) - Psidium guajava L., fam. Myrtaceae","Helichrysum bracteiferum (Madagascar) 1 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)","Helichrysum bracteiferum (Madagascar) 2 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)","Hymenocrater incanus (Iran) - Hymenocrater incanus Bunge, fam. Lamiaceae (Labiatae)","Hyptis crenata (Brazil) - Hyptis crenata Pohl ex Benth, fam. Lamiaceae (Labiatae)","Lanyana (Zimbabwe) - Artemisia afra Jacq., fam. Asteraceae (Compositae)","Laurel fruit (India) - Laurus nobilis L., fam. Lauraceae","Laurel leaf (India) - Laurus nobilis L., fam. Lauraceae","Laurel leaf (Turkey) 4 - Laurus nobilis L., fam. Lauraceae","Lavandula luisieri (Chemotype A) - Lavandula luisieri L., Chemotype A, fam. Lamiaceae (Labiatae)",Lemon verbena (Morocco) 1 - Aloysia triphylla (L'Herit.) Britton (Lippia citriodora (Lam.) O. Kuntze),Lippia multiflora leaf (Benin) - Lippia multiflora Moldenke (syn.L.adoensis & L.grandiflora) fam.Verbenacea,"Lippia scaberrima (South Africa) 1a - Lippia scaberrima Sond., fam. Verbeneceae (local: Beukesbossie)","Lippia somalensis (Kenya) - Lippia somalensis Vatke, fam. Verbenaceae","Lippia ukambensis (Kenya) 2 - Lippia ukambensis Vatke, fam. Verbenaceae","Litsea cubeba stem - Litsea cubeba (Lour.) Pers. (L. citrata Blume), fam. Lauraceae","Marjoram, spanish (Spain) 4a - Thymus mastichina L., fam. Lamiaceae (Labiatae)","Marjoram, spanish (Spain) 4b - Thymus mastichina L., fam. Lamiaceae (Labiatae)","Mentha longifolia (Israel) - Mentha longifolia (L.) Hudson, fam. Lamiaceae (Labiatae)","Nepeta heliotropifolia - Nepeta heliotropifolia Lam., fam. Lamiaceae (Labiatae)","Nepeta nuda (Belgium) - Nepeta nuda L., fam. Lamiaceae (Labiatae)","Niaouli (Benin) 1b - Melaleuca quinquenervia (Cav.) S.T. Blake, fam. Myrtaceae","Niaouli (Madagascar) 2 - Melaleuca quinquenervia (Cav.) S.T. Blake, fam. Myrtaceae","Niaouli (Madagascar) 3 - Melaleuca quinquenervia (Cav.) S.T. Blake, fam. Myrtaceae","Ocimum minimum (Brazil) - Ocimum minimum (common name: Mangericao), fam. Lamiaceae (Labiatae)","Piper plurinervosum - Piper plurinervosum Yuncker, fam. Piperaceae","Psidium incanum - Psidium incanum (Berg.) Burr., fam. Myrtaceae","Ravensara aromatica (Madagascar) - Ravensara aromatica Sonn., fam Lauraceae","Roman chamomile (Italy) 1 - Anthemis nobilis L., fam. Asteraceae (Compositae)","Sage, dalmatian (Serbia-Montenegro) 1b flower - Salvia officinalis L., fam. Lamiaceae (Labiatae)","Sage, spanish (Spain)  5 - Salvia lavandulaefolia Vahl. ssp. lavandulafolia, fam Lamiaceae (Labiatae)","Salvia cryptantha (Turkey) - Salvia cryptantha Montbret et Aucher ex Benth., fam. Lamiaceae (Labiatae)","Salvia officinalis x S. lavandulaefolia vellerea - Salvia officinalis x S. lavandulaefolia ssp. vellerea, fam. Lamiaceae","Santolina ligustica (Italy) - Santolina ligustica Arrigonia, fam. Asteraceae (Compositae)",Sugandha kokila fruit - Cinnamomum glaucescens (Nees) Drury (C. cecidodaphne Meissn.)fam.Lauraceae,"Tansy (Canada) 2a flowers - Tanacetum vulgare L., fam. Asteraceae (Compositae)","Tansy (Canada) 2b stems & sheets - Tanacetum vulgare L., fam. Asteraceae (Compositae)","Tea Tree (Australia)  4 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (USA-California) 1 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Tea Tree (USA-California) 2 - Melaleuca alternifolia (Maiden et Betche) Cheel, fam. Myrtaceae","Thymus glabrescens - Thymus glabrescens, fam. Lamiaceae (Labiatae)","Thymus lotocephallus (Portugal) flower - Thymus lotocephallus G. Lopez & R. Morales, fam. Lamiaceae (Labiatae)","Tuberose (China) flower headspace - Polianthes tuberosa L., fam. Amaryllidaceae (Agavaceae)","Tuberose - Polianthes tuberosa L., fam. Amaryllidaceae (Agavaceae)","Turmeric (India) 5a rhizome - Curcuma longa L., cv. Roma (C. domestica Val.), fam. Zingiberaceae","Vitex agnus-castus fruit (Italy) - Vitex agnus-castus L., fam. Verbenaceae","Vitex agnus-castus inflorescence (Italy) - Vitex agnus-castus L., fam. Verbenaceae","Vitex agnus-castus leaf (Italy) - Vitex agnus-castus L., fam. Verbenaceae","Vitex trifolia (Thailand) - Vitex trifolia L., fam. Verbenaceae","Wormwood Roman - Artemisia pontica L., fam. Asteraceae (Compositae)","Yarrow (Canada) 1 - Achillea millefolium L., fam. Asteraceae (Compositae)","Yarrow flower - Achillea millefolium L. ssp. millefolium, fam. Asteraceae (Compositae)","Yarrow leaf A - Achillea millefolium L. ssp. millefolium, fam. Asteraceae (Compositae)","Ziziphora clinopodioides (Turkey) 2 - Ziziphora clinopodioides Lam., fam. Lamiaceae (Labiatae)"
"Achillea biebersteinii (Turkey) 2 - Achillea biebersteinii Afan., fam. Asteraceae (Compositae)",1.0,0.4719037404646039,0.4549706758115265,0.3710196349357566,0.39947012427453055,0.4247463371677417,0.4719845690994585,0.47840127617432526,0.45910584834750623,0.3603265311402136,0.505061452473595,0.4649563083575303,0.495650408763879,0.4931349765564247,0.4211780563314099,0.3267970100413393,0.5101498126847772,0.5007156476607084,0.4608581108112443,0.4365434717398573,0.5595259913693569,0.49470293638559126,0.4621452569394504,0.4814987296305878,0.43050153593575236,0.5378512407447833,0.5297907754138864,0.5251712498120158,0.4426542953807827,0.5434774000250286,0.5155294910008177,0.495471915750204,0.48474577090633797,0.47124130163952604,0.5397714367108831,0.5397714367108831,0.567364942257185,0.597959980571422,0.5179412179157847,0.407104067608411,0.5881719336365294,0.475886359959241,0.40186723691762394,0.45049365628776294,0.5868243396000993,0.590809840789327,0.5459310691145662,0.48866909568324146,0.3736573986646258,0.22206071020697538,0.20644397107770585,0.39752737302090657,0.36492998295903456,0.5122706193340144,0.5266126435217751,0.47992372966816477,0.4525785738045133,0.474055265553211,0.5750405563934021,0.5987041088009613,0.5493849940891189,0.5062750733349608,0.5167890883990277,0.45894332762803414,0.4664995140608842,0.504238612282164,0.4445821713767857,0.47186344271997827,0.5544123025143873,0.5102704172888971,0.27551174321644156,0.1889249242135631,0.47966380808985354,0.533930410233787,0.5172058666528547,0.5163158049795009,0.4870177346150022,0.44385302379221414,0.5424589297151443,0.5390113238360854,0.5630773209814952,0.48803321166880465
"Aegle marmelos leaf (India) 1 - Aegle marmelos (L.) Correa, fam. Rutaceae",0.4719037404646039,1.0,0.5122270425739364,0.4252343495944436,0.46324046429090726,0.4455037865495526,0.5482380528230286,0.5158722895060276,0.5012418312775435,0.39035389146935884,0.6416304464119886,0.49951892398187214,0.5681025793555156,0.6217721876452287,0.46246820606808514,0.38179501932243476,0.5966963726385794,0.695362689295144,0.4442661630641107,0.46512480496527564,0.6948314120413581,0.5557474177776266,0.579748176046708,0.6816156683954727,0.47508104609875157,0.5830377068023819,0.6416414100283012,0.5737421335326061,0.5304492737494995,0.684014068910495,0.6860915027725136,0.679745687579371,0.6021488328241029,0.484300942154404,0.6932169226400138,0.7169384771206453,0.6224307771540154,0.6623798211288824,0.5552569084419637,0.4611015866516237,0.6801571945739352,0.555910856967823,0.44786174439197046,0.5365058854157204,0.6703214083905884,0.6510995253158206,0.6007182732974605,0.6240321608011289,0.41500090503958387,0.247770295854856,0.2563375127542018,0.4590510360692208,0.4103029346773267,0.6671918459640526,0.6467745825360103,0.5690451673669364,0.5154130015063765,0.5504705200987928,0.6092239877588637,0.6569811748250187,0.5574625528196312,0.5360727681225039,0.6064893465889888,0.4434685601622218,0.5116650889701683,0.5721188748773993,0.49830881177017183,0.531012073677479,0.6106874127371076,0.5372333061539817,0.3332363091774406,0.23662116391250365,0.621242826853353,0.6825895583718224,0.6403915356851724,0.6318287120323622,0.6501734687763668,0.4802499212075224,0.529198390877044,0.6035490411679336,0.60050981813037,0.4723893117209176
"Alpinia conchigera (Malaysia) - Alpinia conchigera Griff, fam. Zingiberaceae",0.4549706758115265,0.5122270425739364,1.0,0.4063174954563451,0.45108358250612834,0.48455520903908234,0.47203998339033526,0.4450443773193621,0.48989583149991334,0.39912082308965424,0.5596393211983578,0.5177938353935474,0.5173797529750918,0.5643152745203881,0.44246480904926877,0.3395025579103401,0.5148828831704548,0.5473793171252612,0.4740787836975233,0.4245243742927509,0.5371005680769432,0.5157616900988291,0.4943551898590838,0.5305358040074339,0.470745940294105,0.5735419379727238,0.5505888112673544,0.544280902716162,0.5166473068498141,0.5878113265724869,0.5505681697859953,0.5728953841275837,0.5351846552438717,0.4823529067279825,0.538805813565782,0.5446079771691202,0.5922049928706741,0.6197323198593842,0.5832864172670094,0.4637059979917947,0.5874366392830899,0.4724643358088476,0.40876113502928,0.5184987098699289,0.6127758098595564,0.640005601003141,0.5069212941413046,0.5435640289659304,0.4115257874992243,0.2619840246906818,0.2621286656994456,0.4363776782292691,0.40598051946773916,0.5231460009777966,0.53138393575672,0.4830228808968643,0.5239152458271941,0.5117481784314195,0.5514876351522688,0.5738177352749927,0.5497012336961031,0.5829404143121835,0.5908638100771184,0.4650605010368408,0.4810290819801386,0.5072540617268849,0.47634613267202697,0.4948011843416624,0.6091076362547344,0.556260153383247,0.2727219502047026,0.19031446696608345,0.635770054652811,0.6007385917680024,0.613046242474111,0.6026146698188303,0.557176341772403,0.4976888610997231,0.5598484218887958,0.5282441722725054,0.5558627117144841,0.493611110227967
"Alpinia katsumadai leaf (Vietnam) - Alpinia katsumadai Hayata L., fam. Zingiberaceae",0.3710196349357566,0.4252343495944436,0.4063174954563451,1.0,0.7741074407966362,0.45049678441834295,0.3857665995437799,0.36738943403451474,0.41691643014728486,0.30835100288165596,0.4346226093744052,0.39116430994956153,0.4235014988354915,0.45916673684089193,0.3601385125019665,0.31504791286572786,0.4250448780701339,0.43818666275323037,0.37212558394866946,0.3422589516502279,0.4697640671734449,0.4226604795069163,0.41485507924224574,0.4068379686739225,0.389305103533386,0.47920288770420116,0.44500447302459634,0.45403186384914473,0.39943488365239876,0.47153704098005766,0.4437261040886056,0.4419403294578931,0.45686033461160147,0.38589007102516326,0.4815572484114038,0.4815572484114038,0.48230970499475456,0.5159591638215187,0.4742277852042698,0.37799345713678323,0.48134039716840993,0.41000288170210486,0.3287236416975613,0.41935127897513047,0.5086080217696219,0.5249076693410357,0.4173398461660761,0.4165970743703339,0.3180779342091331,0.19521842889932917,0.1800916863893698,0.3456724674211693,0.3143187517127424,0.4200819423835678,0.4375834364662764,0.412750257483123,0.41008552751952765,0.403304167260101,0.4745755908598487,0.4825448721423389,0.4478157729144483,0.4658419724860122,0.4612011346476238,0.3730502409195664,0.38889661724584124,0.41922941624192,0.39438661309201584,0.3995358254638861,0.4967276297043747,0.47673201850515134,0.209600482120618,0.12944985240465745,0.4471265772048585,0.4773409624105923,0.46984515286015294,0.4650479710019879,0.42819136966525795,0.39279716897503325,0.44627347463150857,0.43493211403047616,0.45196226096795056,0.39275586039698807
"Alpinia katsumadai stem (Vietnam) - Alpinia katsumadai Hayata L., fam. Zingiberaceae",0.39947012427453055,0.46324046429090726,0.45108358250612834,0.7741074407966362,1.0,0.5592525958071465,0.41233884587747904,0.39177800620832803,0.48142204774924524,0.3358392179482178,0.4685824329010785,0.42106009774203246,0.4510266719863222,0.5463165024833927,0.38090990729206264,0.3135112415523118,0.45332601378695414,0.49767663972037346,0.4051373169397998,0.3727280914229958,0.5131826717194803,0.44857148548392356,0.451907333407766,0.4374873566874824,0.4148925698361995,0.5081716048178941,0.47386378744902913,0.5074354394677845,0.4310616199525137,0.5480035568442373,0.5157844540804817,0.4989184031595941,0.5070200769287566,0.4155935204717188,0.5262569281523519,0.5262569281523519,0.5301613805131478,0.554409342949185,0.5096374210275595,0.40843671134660664,0.5165278579733881,0.4234166145335123,0.3509270634159809,0.45143902983955897,0.5445775816696493,0.5567753289014368,0.4465246827253436,0.44824920327953865,0.3485650795791979,0.2195541924156167,0.20303495064782717,0.3736010470065805,0.3418696604470802,0.46186914572660587,0.4654242550019758,0.43722478137791654,0.46027944070226745,0.4420064186557878,0.5398820553924134,0.5245614360006345,0.5340439558572962,0.5145239038377998,0.5009635888822054,0.4060851923482761,0.42049186721059373,0.44228267638327323,0.42348411396708063,0.4275362845192785,0.5336263464687667,0.5109267520788606,0.23030394200040427,0.148224322959431,0.48516492671837197,0.5129993028862536,0.515397949638077,0.5066729396347007,0.46516797896804607,0.4231135402542334,0.506770990425273,0.4667788245999116,0.4852068840373417,0.440438799257063
"Amomum testaceum fruit (Malaysia) - Amomum testaceum Ridl., fam. Zingiberaceae",0.4247463371677417,0.4455037865495526,0.48455520903908234,0.45049678441834295,0.5592525958071465,1.0,0.4363264152521371,0.4156947633405217,0.5089719371195194,0.3626723825652497,0.49379101325922126,0.4528656715925392,0.46907658077262193,0.5794053216816026,0.4098980225037957,0.3043054943311979,0.481390392594066,0.5250790135198905,0.4304916187189921,0.39425292660252487,0.5010047239074837,0.4747916750511345,0.45151619594208214,0.4637869986822869,0.43413358828507664,0.5311734079012462,0.500385287175275,0.6235805303684009,0.45677695132079255,0.5919615227607147,0.5556807038767047,0.5260777888681075,0.5190004794382974,0.4397538570444893,0.5132283705780596,0.5132283705780596,0.5639926696340181,0.5732763999242259,0.5369658842248374,0.5766616552129773,0.5424171289823863,0.4347416444233877,0.37435917717522593,0.4665841784738879,0.5694983164795102,0.5826094277717322,0.4722745034585071,0.5296535246326259,0.374901999530887,0.2364982460529783,0.22135307645314617,0.39663746639503716,0.360919280908931,0.49065371426001836,0.48598007615684335,0.4542866433486735,0.5152588264431378,0.4647709740777546,0.5594827363051562,0.5437429574220269,0.5718452764760418,0.5786383782333547,0.5303893685878097,0.4269330169705937,0.44342746158436597,0.46774893653023353,0.44278905031462434,0.4511211118850005,0.559995980070817,0.5195002934345494,0.24698763795372636,0.16474240646918947,0.4932467397254927,0.5343811648192816,0.5441632708253854,0.5357610908137844,0.4880962084278081,0.45065569702113895,0.5394237055368223,0.5023802984213096,0.5284986230622699,0.4714062958381583
"Amomum tsao-ko (Vietnam) - Amomum tsao-ko Crevost et Lemarie, fam. Zingiberaceae",0.4719845690994585,0.5482380528230286,0.47203998339033526,0.3857665995437799,0.41233884587747904,0.4363264152521371,1.0,0.5265024165505057,0.4812189446672551,0.4027039044797508,0.5611791022425499,0.5246168569481944,0.5705874145074599,0.5340716145936486,0.4635384386623258,0.39514872266474754,0.5958975341142394,0.5808066471070703,0.4310389528039167,0.4685781885765472,0.608914708714416,0.5480045226754318,0.5088177285157283,0.5471140975654698,0.45555765189501995,0.5820029371800772,0.6144254035588423,0.5776764029094417,0.4580199356718938,0.6171167210792041,0.5957931186270369,0.5159331788009734,0.5189996663869215,0.47940434821511735,0.6306200654400371,0.6306200654400371,0.618376185599748,0.6598998803086185,0.6062597031527508,0.4167332781833547,0.6865426447677975,0.5722566752462733,0.4701588055159499,0.5278999806277358,0.6797667885619512,0.6532563902617021,0.6188673439391826,0.5357334685543795,0.40470291756622134,0.23587610969532113,0.21052217069635593,0.46134824550274445,0.38875118655026875,0.6259231906148726,0.6407616311343856,0.5775992923470412,0.46750800633711775,0.4675273922041141,0.5798877428357524,0.6208444082876603,0.5263622590434145,0.518137942770749,0.5397345631383246,0.4327784114847931,0.5120675553700677,0.6039026219680514,0.48431318163055004,0.5421214327544073,0.5751107595721539,0.5137039045049452,0.34219041294594343,0.24375255729269985,0.49219123033438694,0.5954636216077768,0.548842051401818,0.5572072734780538,0.4991836688012624,0.4635757373638907,0.505835655470106,0.6127302238018106,0.6082083836133174,0.46108307322509967
"Artemisia barrelieri - Artemisia barrelieri Besser, fam. Asteraceae (Compositae)",0.47840127617432526,0.5158722895060276,0.4450443773193621,0.36738943403451474,0.39177800620832803,0.4156947633405217,0.5265024165505057,1.0,0.46733532392381416,0.36306779135344003,0.524462012052255,0.4844218858638595,0.5349755359472932,0.5070485809642853,0.47665765124025405,0.3644006421279402,0.5616735414250301,0.552549724047821,0.41973075051788833,0.44939848167282914,0.5811849795360396,0.5221962937465408,0.47942707723899347,0.5128589790717033,0.4340464826022664,0.551757714933502,0.5754109233600915,0.5576603851271411,0.4335059556937316,0.5823107755886219,0.5649767770709332,0.4979138781449224,0.49895207327435476,0.4654014238126227,0.5877221506064135,0.5878690960670132,0.5824604997262255,0.6229789085456157,0.5098470486488746,0.39634696306538275,0.642061757291282,0.538318213965185,0.43562059936275577,0.44041667867799805,0.6309895784917535,0.6078508045472217,0.5788106783935729,0.5033270164539287,0.37876371112422536,0.21691032422133927,0.19197151394416578,0.4099511202686328,0.36564411380023654,0.577072104900878,0.5899208609165835,0.540956640046943,0.44517000854826894,0.4729956192500101,0.5708186107962641,0.6096250143149374,0.5299594300007657,0.4946926590754812,0.511477039752241,0.46583700077799794,0.5178943743265748,0.5657489135327651,0.4636374724134932,0.5087807345414443,0.5523147167402048,0.49059256152207664,0.3177858220061084,0.22210020315075985,0.4692813262490757,0.5575549211114235,0.5154745275949897,0.519650547317984,0.47646364048955914,0.46440856378340833,0.5152954141874801,0.5838262842488785,0.5836351105198367,0.4382663474471018
"Artemisia campestris (Italy) 2 - Artemisia campestris L. ssp. campestris, fam. Asteraceae (Compositae)",0.45910584834750623,0.5012418312775435,0.48989583149991334,0.41691643014728486,0.48142204774924524,0.5089719371195194,0.4812189446672551,0.46733532392381416,1.0,0.3999523880333121,0.5129840454974095,0.4649530276971514,0.5159528694188151,0.6398866533855856,0.4327433943166956,0.3394146031405797,0.5791646102400273,0.6079782435733871,0.44211351444348224,0.43349447677880093,0.5755867776718415,0.6629197141855585,0.4955264305533884,0.4958859359008666,0.4625525400274758,0.6357378447508371,0.562245029790182,0.5992252805417152,0.4770717327156202,0.6450887164470283,0.6381276131711419,0.6198813514327464,0.6635789698506722,0.46670328719233223,0.6079910268755216,0.6080064787554391,0.6243302810821438,0.6240637064641097,0.6019488134519966,0.4550758131828465,0.600417739910951,0.48673609296074594,0.40135781551222205,0.49537155469203453,0.6155987441818903,0.6089660599199831,0.5345702805115062,0.5943886740844354,0.3897530582412154,0.2669147025004509,0.23097723601668918,0.42779950013771195,0.37883313734818547,0.5635167104792691,0.5358146944404414,0.5418274161272174,0.5175064059130858,0.5035479572637227,0.6649904870564689,0.6425802209424049,0.6335270126812027,0.5458601697872509,0.5425874168367169,0.4589015915384038,0.48861138148133154,0.5179029767548858,0.48585680239212836,0.4903147973126871,0.5925063657725493,0.5734580267156651,0.289131498563159,0.19570052665213566,0.504932049521847,0.6186376875515929,0.5892946709682767,0.5707420541514409,0.5752267700604632,0.4669932665614972,0.5612654950735623,0.5504225933160606,0.5612612455082311,0.4881210290767912
"Artemisia chamaemelifolia (Italy) - Artemisia chamaemelifolia Vill., fam. Asteraceae (Compositae)",0.3603265311402136,0.39035389146935884,0.39912082308965413,0.30835100288165596,0.3358392179482178,0.3626723825652497,0.4027039044797508,0.36306779135344003,0.3999523880333121,1.0,0.43174744847555013,0.39265204718116686,0.41283545851603387,0.4157242134451661,0.3579959659915245,0.2556811243582343,0.4178412873197399,0.41376726599553215,0.36429097264715427,0.33995233195171815,0.4307322517938519,0.43074822838269256,0.3885060728488172,0.40406052716994223,0.37053084324204866,0.45779981699984007,0.4433082356862903,0.4331746697874921,0.3879055230138313,0.4524877030709201,0.4252289063213408,0.4155987650596492,0.4014236479286216,0.381139285352431,0.43155754997663776,0.43166411703590046,0.46689195458940747,0.49558856009418484,0.46107897234245965,0.3518585649580429,0.4782793922055266,0.38369973145236014,0.32229530729596245,0.38913550047666423,0.49071974960647946,0.505302581671486,0.416833424488834,0.42723795351559757,0.31577494008069484,0.17923138228297353,0.1805747959652486,0.5124034620415423,0.30627485635417395,0.46544050282820837,0.4293810726318279,0.3836976064279146,0.3954537091305691,0.39090956461289483,0.42638882380611665,0.45626412414338113,0.41899659968554714,0.4473724294250555,0.444526860219045,0.36046810046290656,0.3840345438392284,0.40908813784573206,0.37433075833412643,0.392011260119262,0.5069013924045788,0.42751367752086034,0.20879375025728464,0.13150067541485688,0.42158399368777444,0.45250717172817523,0.4477922203976359,0.44400977575109724,0.41473974699924265,0.3990176204545618,0.4256984199353868,0.42884922846765205,0.44698852865880667,0.3807554985494812
