,"Acinos alpinus oil (Greece) - Acinos alpinus (L.) Moench., fam. Lamiaceae (Labiatae)","Aglaia odorata flower (China) - Aglaia odorata Lour., fam. Meliaceae","Alpinia chinensis flower (Vietnam) - Alpinia chinensis Rosc., fam. Zingiberaceae","Aniba riparia (Brazil) 1a leaf - Aniba riparia (Nees) Mez, fam. Lauraceae","Aniba riparia (Brazil) 1b branch - Aniba riparia (Nees) Mez, fam. Lauraceae","Annona squamosa leaf - Annona squamosa L., fam. Annonaceae (sweetsop or custard apple)","Artemisia princeps (China) - Artemisia princeps Pamp., fam. Asteraceae (Compositae)","Basil (Italy) 4b extract - Ocimum basilicum L., fam. Lamiaceae (Labiatae)","Blackcurrant bud 1 - Ribes nigrum L., fam. Grossulariaceae","Calanthe sieboldii flower headspace (Japan) - Calanthe sieboldii, fam. Orchidaceae","Canella winterana (Cuba) 1 - Canella winterana (L.) Gaertn., fam. Canellaceae","Carrot seed (Germany) - Daucus carota L., fam. Apiaceae (Umbelliferae)","Cinnamomum tamala leaf (Pakistan) - Cinnamomum tamala (Ham.) Nees et Eberm., fam. Lauraceae","Cinnamon fruit (India) 1 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon fruit (India) 2 - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Copaiba (Colombia) - Copaifera officinalis L., fam. Legumiosae (Papilionaceae)","Croton ovalifolius (Venezuela) - Croton ovalifolius Vahl, fam. Euphorbiaceae","Croton zambesicus (Cameroon) 1b root bark - Croton zambesicus Muell. Arg., fam. Euphorbiaceae","Dacryodes igaganga fruit - Dacryodes igaganga Aubrev. et Pellegr., fam. Burseraceae","Eugenia moraviana (Brazil) - Eugenia moraviana O. Berg, fam. Myrtaceae","Eugenia ramboi (Brazil) - Eugenia ramboi D. Legrand, fam. Myrtaceae","Eugenia repanda (Brazil) - Eugenia repanda O. Berg, fam. Myrtaceae","Eugenia uruguauensis (Brazil) - Eugenia uruguayensis Camb., fam. Myrtaceae","Eupatorium maximilianii - Eupatorium maximilianii (Erva de Sao Joao), fam. Asteraceae (Compositae)","Eupatorium stoechadosmum - Eupatorium stoechadosmum Hance, fam. Asteraceae (Compositae)","Fern, sweet 1 - Comptonia peregrina (L.) Coulter, fam. Pteridophytae","Fern, sweet 2 - Comptonia peregrina (L.) Coulter, fam. Pteridophytae","Germander, common (Italy) - Teucrium chamaedrys L., fam. Lamiaceae (Labiatae)","Ginseng - Panax ginseng C.A. Meyer (P. quinquefolium L.), fam. Araliaceae","Guava fruit (Nigeria) - Psidium guajava L., fam. Myrtaceae","Guava fruit (Reunion island) - Psidium guajava L., fam. Myrtaceae","Guava leaf 2 - Psidium guajava L., fam. Myrtaceae","Guava leaf 4 - Psidium guajava L., fam. Myrtaceae","Helichrysum hypnoides (Madagascar) 1 - Helichrysum hypnoides (DC.) R.Vig. et Humbert, fam.Asteraceae (Compositae)","Helichrysum stoechas (Greece) - Helichrysum stoechas (L.) M. ssp. barrelieri (Ten.) Nyman, fam. Asteraceae","Hop (China) - Humulus lupulus L., fam. Cannabaceae","Hyptis spicigera (Mali) - Hyptis spicigera Lam., fam. Lamiaceae (Labiatae)","Idiospermum australiense - Idiospermum australiense (Diels) S.T. Blake, fam. Idiospermaceae","Indian curry leaf tree (flower) - Murraya koenigii Spreng., fam. Rutaceae","Inula verbascifolia ssp. parnassica - Inula verbascifolia Hausskn., ssp. parnassia Tutin, fam. Asteraceae","Laggera gracilis (Cameroon) - Laggera gracilis (O. Hoffm. & Muschl.) C.D. Adams, fam. Asteraceae","Laggera oloptera (Cameroon) - Laggera oloptera (DC.), C.D. Adams, fam. Asteraceae (Compositae)","Lantana camara (Iran) - Lantana camara L., fam. Verbenaceae","Lantana indica leaf (India) - Lantana indica Roxb., fam. Verbenaceae","Laurel flower (France) - Laurus nobilis L., fam. Lauraceae","Lavandula pinnata - Lavandula pinnata L. fil va. pinnata, fam Lamiaceae (Labiatae)","Lemon leaf (petitgrain) (Italy) 6 hybrid 'Milam' - Citrus jambhiri Lush x Citrus sinensis L., fam. Rutaceae","Lippia lupulina stalk & leaf (Brazil) - Lippia lupulina Cham., fam. Verbenaceae","Litchi pulp (China) - Lichi sinensis Sonn., fam. Sapindaceae","Magnolia sprengeri (China) - Magnolia sprengeri Pamp., fam. Magnoliaceae","Mentha arvensis ssp. austriaca 2 - Mentha arvensis L. ssp. austriaca, fam. Lamiaceae (Labiatae)","Microglossa pyrrhopappa - Microglossa pyrrhopappa (A. Rich) Agnew var. Phyrropappa, fam. Asteraceae","Neomitranthes cordifolia - Neomitranthes cordifolia (D. Legrand) D. Legrand, fam. Myrtaceae","Nepeta fissa (Iran) - Nepeta fissa C.A.Mey (N.microphylla Stapf, N.trautvetteri Boiss),Lamiaceae","Ocimum micranthum (Brazil) - Ocimum micranthum (common name: Alfavaca de campo), fam. Lamiaceae (Lab.)","Ocimum tenuiflorum (Cuba) - Ocimum tenuiflorum L., fam. Lamiaceae (Labiatae)","Oregano, greek (European) - Origanum vulgare L. ssp. vulgare, fam. Lamiaceae (Labiatae)","Orthodon calveriei (Vietnam) - Orthodon calveriei Level. (Mosla calveriei), fam. Lamiaceae (Labiatae)","Pepper, black 9 - Piper nigrum L., fam. Piperaceae","Phlomis fruticosa (Yugoslavia) - Phlomis fruticosa L., fam. Lamiaceae (Labiatae)","Pistacia lentiscus (Italy) 1b CO2-extract - Pistacia lentiscus L., fam. Anacardiaceae","Pistacia lentiscus (Italy) 3b hydrodist. leaf - Pistacia lentiscus L., fam. Anacardiaceae","Plectranthus barbatus (Brazil) 1 - Plectranthus barbatus Andr. (Coleus barbatus), fam. Lamiaceae (Labiatae)","Protium heptaphyllum 1a leaf - Protium heptaphyllum (Aubl.) March., fam. Burseraceae","Protium heptaphyllum 2a leaf - Protium heptaphyllum (Aubl.) March., fam. Burseraceae","Rollinia mucosa fruit - Rollinia mucosa (Jacq.) Baill, fam. Annonaceae","Rosemary (Algeria) 2 - Rosmarinus officinalis L., fam. Lamiaceae (Labiatae)","Sage, dalmatian (New Zealand) 1b - Salvia officinalis L., fam. Lamiaceae (Labiatae)","Satureja boliviana (Argentina) - Satureja boliviana Briq. (Micromeria boliviana Benth.), fam. Lamiaceae","Shanqiu - Anaphalis margaritacea (L.) Benth.et Hook.(Shanqiu),fam.Asteraceae (Comp.)","Sideritis amasiaca (Turkey) - Sideritis amasiaca Bornm., fam. Lamiaceae (Labiatae)","Sideritis hyssopifolia var. pyrenaica - Sideritis hyssopifolia L. var. pyrenaica Bricq., fam. Lamiaceae (Labiatae)","St. John's wort (Yugoslavia) - Hypericum perforatum L., fam. Guttiferae (Hypericaceae)","Stevia achalensis - Stevia achalensis Hieronymus, fam. Asteraceae (Compositae)","Stevia rebaudiana - Stevia rebaudiana Bertoni, fam. Asteraceae (Compositae)","Tejpat leaf - Cinnamomum tamala (Ham.) Nees et Eberm., fam. Lauraceae","Teucrium betonicum (Madeira) - Teucrium betonicum L'Her., fam. Lamiaceae (Labiatae)","Teucrium botrys (Serbia/Montenegro) - Teucrium botrys L., fam. Lamiaceae (Labiatae)","Teucrium carolipaui (Spain) - Teucrium carolipaui Pau, fam. Lamiaceae (Labiatae)","Teucrium divaricatum (Greece) - Teucrium divaricatum Heldr. ssp. divaricatum, fam. Lamiaceae (Labiatae)","Teucrium heterophyllum (Canary Islands) - Teucrium heterophyllum L'Her. (T. canariensis), fam. Lamiaceae (Labiatae)","Thymus 'Pinewood' - Thymus 'Pinewood' cv. nov., fam. Lamiaceae (Labiatae)","Thymus serpyllum (France) - Thymus serpyllum L., fam. Lamiaceae (Labiatae)","Uromyrtus australis (Australia) - Uromyrtus australis A.J. Scott, fam. Myrtaceae","Vanillosmopsis arborea leaf - Vanillosmopsis arborea Baker, fam. Asteraceae (Compositae)","Vassoura (Brazil) 3 - Baccharis dracunculifolia DC., fam. Asteraceae (Compositae)","Yarrow (Hungary) - Achillea millefolium L., fam. Asteraceae (Compositae)","Ylang Ylang (China) 2b - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang (China) 3 - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang (Laos) - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang (Thailand) - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang 2a - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang 2b - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang 2c - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang 3 - Cananga odorata (Lamk.) Hook. f. et Thomson forma genuina, fam. Annonaceae","Ylang Ylang leaf (Cameroon) - Cananga odorata (Lamk.) Hook. f. et Thomson, fam. Annonaceae","Zingiber zerumbet (Vietnam) 2a stem - Zingiber zerumbet (L.) Sm., fam. Zingiberaceae","Zingiber zerumbet (Vietnam) 2b leaf - Zingiber zerumbet (L.) Sm., fam. Zingiberaceae","Zingiber zerumbet (Vietnam) 2c flower - Zingiber zerumbet (L.) Sm., fam. Zingiberaceae"
"Acinos alpinus oil (Greece) - Acinos alpinus (L.) Moench., fam. Lamiaceae (Labiatae)",1.0,0.4376944179352562,0.4120187291356959,0.5301557350906294,0.4669050789097461,0.5042969427405026,0.5708931457542036,0.46802818946704927,0.5498728959208908,0.4676726006825306,0.5544258410181597,0.45333750709583054,0.5378994760422957,0.3186889193065796,0.5226084120898117,0.493574970933761,0.5582607179092725,0.5670727853465687,0.522692178505707,0.5884548449884175,0.5770922486159358,0.561115032235675,0.48961365778383337,0.5750700834070961,0.07852749245655566,0.5228221283136678,0.5257672636802294,0.5527763142318751,0.40194137737061897,0.4835748426350317,0.5106082128544176,0.4640631807979323,0.4791742227082434,0.5233200669359833,0.597734600391962,0.4591499396636183,0.5375664700021667,0.3184922795344308,0.5071737497033202,0.46744215084467833,0.42323696130925004,0.5220456841822293,0.5332783133049148,0.5955092851052299,0.5538490967014786,0.5008913288732759,0.5489295362789335,0.5574071560778817,0.4931699734982924,0.5691485611615801,0.5447120841181581,0.5512578768313187,0.5615142158206916,0.5584507417061535,0.5278134688819702,0.4337386307669556,0.5168433208326002,0.49747173341952244,0.5488234390977954,0.5345831936425969,0.5334207230456407,0.5074115703854224,0.5609508095177888,0.5545268437860695,0.5263178232370671,0.5271486882249794,0.5231240107310008,0.49503011013111675,0.532144568532462,0.5148871791088686,0.5574758090154756,0.5443529397680112,0.5580496761826761,0.4791130255974848,0.5524544865348116,0.5378816914220428,0.487130023306652,0.5051504306097294,0.5360347911479284,0.5159974138410152,0.517889252536267,0.5339744097736827,0.4827299809804467,0.5181235848264306,0.5199537906499149,0.5432641623816403,0.5036141010225988,0.5116838220156343,0.47012364968309706,0.4742371248973547,0.37985202125166795,0.48832955914254295,0.4987474065241624,0.5118045739399537,0.5270340569946192,0.5039810280126336,0.482923913326177,0.500873279673212,0.42040447946314474
"Aglaia odorata flower (China) - Aglaia odorata Lour., fam. Meliaceae",0.4376944179352562,1.0,0.5663419563123462,0.628055391985936,0.5535143044871634,0.49703040194537296,0.5852216216131834,0.4341731421951155,0.5454883176029537,0.4347774000424891,0.558706325611358,0.42618553241322854,0.5102843926158247,0.3216829516431726,0.5202286865176319,0.4610618043456681,0.5075006078536104,0.5400918577972553,0.6305158318432892,0.5640351425191591,0.5859058317135982,0.6183033231753934,0.47313383579620316,0.558145798554381,0.07233142453827202,0.4983816738364103,0.4998745738814828,0.6331035428568954,0.42880840744733983,0.46838788095165773,0.4744979704257587,0.4208080408714968,0.4521586673779384,0.48420569554276194,0.5390210709358638,0.7561322744995873,0.4675389421133521,0.3099689703502998,0.48764239484005967,0.45291548486817246,0.47657783152518796,0.5184116262501459,0.5486247929409167,0.5729038678564718,0.5377434598549837,0.4807546325485287,0.5315265250224761,0.549177801132753,0.5158182410276451,0.5684936606080754,0.5062358651403861,0.5316488023492102,0.5438413825776807,0.5052429328018619,0.46561736685801125,0.38359062601543703,0.5075319294579972,0.5426458827654729,0.5047578209432697,0.5012474305681418,0.5460098070363824,0.4929768227834005,0.6259679039309276,0.571585829583301,0.5415214736282894,0.5145955115877923,0.5186883602040775,0.6669253571166696,0.5113770009799687,0.5147540518112497,0.5367122815373471,0.50853501750374,0.5250058227425436,0.4792397365888609,0.5836372220508599,0.5102108152308628,0.4876160275059448,0.60708158123509,0.5292364157154807,0.5362702085781967,0.5070811673286179,0.5186808603567578,0.45530188966052965,0.480510469120754,0.5286511683067638,0.5438246551374873,0.5005371012054038,0.5136116126177148,0.45577584949878325,0.46433134595899406,0.3800056150393458,0.5044736081949441,0.5075691585460438,0.525748401046362,0.5164116457274068,0.486282526683641,0.4839689526305522,0.4981364549053232,0.4088773065962199
"Alpinia chinensis flower (Vietnam) - Alpinia chinensis Rosc., fam. Zingiberaceae",0.4120187291356959,0.5663419563123462,1.0,0.5837337400685118,0.49368366258111085,0.4893214087384492,0.555957673996455,0.4444336210744876,0.5333903326925185,0.45384339885089453,0.5339549301007691,0.4474550721926335,0.5263028089519799,0.3057656912527451,0.48992806090898255,0.4810786528490658,0.5125134251593546,0.5136325651855992,0.5449541023981248,0.5341093790650817,0.5295990171053395,0.5675958902490714,0.4551581889938321,0.5283779180176429,0.0600605563320169,0.48163376334762464,0.4914180111419465,0.6238653273261735,0.39645185538262273,0.45852925924755505,0.5001366692171475,0.4324518735469737,0.4641967038530116,0.5160167585462928,0.5228173323911908,0.6026863667193699,0.502085927180719,0.2929216993007403,0.503074357846677,0.4433589772954426,0.43163278436439356,0.5035373864214403,0.5230194388434168,0.5360061506902327,0.49925845947699843,0.46732267297110563,0.5094456975888121,0.5207530957241191,0.48172734996705113,0.5341582180585843,0.5129023053780465,0.5328721315643731,0.5147425871378792,0.5105846383922199,0.4583558608997188,0.385666761987319,0.5022341834992651,0.6050545719222709,0.5293272044111985,0.49088112723876,0.5127989672385496,0.48040967973564985,0.5726342604974094,0.5020120250377986,0.5290040307639459,0.5123682017123219,0.5026023676047775,0.5489707150410831,0.4936926900560199,0.520879577159605,0.5122500580414076,0.5078618387036163,0.520557245321529,0.45664912099181176,0.5282104312148399,0.5261947201444824,0.4757808815566853,0.5410701808685422,0.5101717849789613,0.4965769371141078,0.5106734522173701,0.4981381302832062,0.4517028230359308,0.49410113005155065,0.5292320781731827,0.504586451931579,0.4829682352122595,0.5104186675659361,0.4725581254150548,0.47954215167438985,0.3637724827117039,0.46696704485136187,0.4785158997120097,0.4902333567294874,0.508353112198426,0.5040345608793645,0.48560104645576174,0.48824987321509006,0.41521182392986167
"Aniba riparia (Brazil) 1a leaf - Aniba riparia (Nees) Mez, fam. Lauraceae",0.5301557350906294,0.628055391985936,0.5837337400685118,1.0,0.6253047010385022,0.6160289367430647,0.7255578068947544,0.5811227915170458,0.6981206561747886,0.5649293286927091,0.6802556666783599,0.5502745554697526,0.7032142724602726,0.4031532105247565,0.6511679339993286,0.6624802090038983,0.7587994444532657,0.6919165470571362,0.712663171349751,0.7612626611904493,0.7770336826483668,0.831284604410272,0.5927973590179786,0.6793475783033545,0.12734223117648746,0.6277203824710509,0.6454717931799228,0.7803041448439066,0.6531293712979642,0.5919019530489467,0.6578730900753793,0.5700587047241659,0.6021196353983842,0.6920104609630502,0.694050818831502,0.7051399236372133,0.6802052331427861,0.55700553693337,0.6785110492510054,0.5796427104460165,0.5401575269195955,0.6703251417569185,0.7366758375152147,0.7182755495580866,0.6529872418167462,0.6036101835636314,0.6339833799725683,0.7266211986868286,0.6087413442399028,0.6861177848713588,0.6897220724981548,0.7122322625992428,0.6801988084301411,0.7086142472284926,0.5938464710076409,0.49767399991903516,0.6576218792665093,0.673642208306857,0.7084848382020184,0.6425964131765924,0.6840829570788161,0.630859612078249,0.7386271604912629,0.6300050234302635,0.741955296171343,0.678999155127922,0.6604886757359117,0.6870302663832253,0.7062486472550411,0.6808517645994459,0.718348892800335,0.6740623451976105,0.6881607004541679,0.6200653245221028,0.6746316292035704,0.7031312095989422,0.595892413878294,0.6902720502161677,0.6695165951195472,0.6559404479766315,0.6409842192102762,0.6533180926142419,0.5842463165346329,0.6684386256128911,0.6945063260367562,0.6800445157188464,0.6218872456143612,0.657991999249234,0.614844072258381,0.625167151601177,0.46854921903524094,0.6006132015401093,0.6265066533141245,0.6369611130014281,0.6783680817501632,0.6864916417658709,0.590978382349427,0.6108333446860783,0.5136218548272108
"Aniba riparia (Brazil) 1b branch - Aniba riparia (Nees) Mez, fam. Lauraceae",0.4669050789097461,0.5535143044871634,0.49368366258111085,0.6253047010385022,1.0,0.5399506535174295,0.6314164368123035,0.4955614465088648,0.600151800641268,0.49448277434766597,0.5898657584261293,0.4794738792065517,0.5606895882435359,0.3530201895817021,0.5711655503566939,0.5323225074041502,0.5594856773969421,0.5919950960188498,0.6027920653201064,0.6034339902832315,0.6159593971491417,0.6182378403971944,0.5280717638512226,0.5959874939256616,0.09986179407367723,0.5545604928106764,0.5610690701825741,0.621445689175065,0.4595979457477918,0.5294895933118047,0.5384278547022127,0.5194295564509193,0.6234692993899285,0.5488265357561726,0.5995740052399948,0.5758840052948152,0.5495501391931394,0.3444753221382699,0.5489655850107091,0.5017631668102414,0.4804251077740672,0.5619380217666372,0.5937840125005938,0.6161174269630184,0.5735786023686359,0.5377548248528963,0.5704765468314501,0.6209783761146759,0.5428509749591692,0.624402609313089,0.5723583628433895,0.586185704980862,0.5884928660145773,0.5748357982638265,0.4910503161088584,0.41766121719519067,0.557279692129685,0.5561975485868509,0.5775532754426471,0.5657223373085554,0.5777065888378459,0.5432424872159923,0.6295111805234892,0.5481376534746776,0.5747618301268758,0.5641834538204749,0.5669213095274118,0.5874622106955147,0.5678338718605469,0.5571248852872761,0.594121960235612,0.5758186772839504,0.5941101850976642,0.5651992909645014,0.5902938636928856,0.5606162030456241,0.5263068127148043,0.557807553059525,0.5801630010230532,0.5581489462396454,0.5559429957836257,0.58282694921595,0.5142611199794558,0.5613931397912859,0.5664595002707399,0.6847992894694925,0.545878567629857,0.5681742027688761,0.5095477491485214,0.5167961664932562,0.41896544265186775,0.5442027729993382,0.5660441712152031,0.5872978437135614,0.5829947841982144,0.5300988900509274,0.5273633205239098,0.541117446217408,0.45295976763181567
"Annona squamosa leaf - Annona squamosa L., fam. Annonaceae (sweetsop or custard apple)",0.5042969427405026,0.49703040194537296,0.4893214087384492,0.6160289367430647,0.5399506535174295,1.0,0.6588313237369026,0.5398878168437817,0.633892954403579,0.5294166672078082,0.6289379624070015,0.5177997520854305,0.6113352056990421,0.36975435830189873,0.5852063650734958,0.5851678680482464,0.616287845388626,0.6172640951731764,0.5918514088025146,0.6555490209512942,0.6346212591903022,0.6390007540440328,0.5520968828512447,0.634729968147749,0.11308693760995958,0.5869365828964297,0.6010782580279582,0.6495284671167698,0.46070134887291236,0.5512590179604562,0.5993353005018256,0.5385908158584223,0.5538841116968662,0.610379960604037,0.6588847315607448,0.5433703246491834,0.6166307729065189,0.3615775688842193,0.5895564356884457,0.530769157227388,0.484019919153739,0.5937575565220674,0.6049747692616487,0.6452470588632441,0.6139537655619789,0.5680511721145356,0.5978198041571653,0.6237241541504965,0.5623883851812166,0.6433661188982338,0.623156953867276,0.6338607513012968,0.6283476822494851,0.6193024427400939,0.5660155605666084,0.4747267136890678,0.5857127521822891,0.5927961791091813,0.6400275338400543,0.6070890790330739,0.6126767841875346,0.5746892274883425,0.6439371572643977,0.591721227716187,0.6009862902485053,0.603190541874566,0.5949184629334104,0.5609201118840998,0.5962679985656199,0.6009412489821204,0.6218448639156402,0.6185168744200078,0.63622436980494,0.5357847849831492,0.6167775647663618,0.6112425026701476,0.5531878420441032,0.5792849575390605,0.6110559438504128,0.580820010857694,0.589280099157097,0.6031053479103691,0.5528318573509048,0.6007474061745122,0.6073478246382868,0.607314610811651,0.5725439164620145,0.5930538063783068,0.5505096109899081,0.5535881649489579,0.43422574624083665,0.5511493982848688,0.5649881674374351,0.5798683303417518,0.605096176213346,0.583103936674141,0.550892920730594,0.5668130823977501,0.4796127655886524
"Artemisia princeps (China) - Artemisia princeps Pamp., fam. Asteraceae (Compositae)",0.5708931457542036,0.5852216216131834,0.555957673996455,0.7255578068947544,0.6314164368123035,0.6588313237369026,1.0,0.6337909156984658,0.7447965483416135,0.6131903689872502,0.7416298096770026,0.5878732308728577,0.7029435730923406,0.4284342365960181,0.6822195869896919,0.6524831334304655,0.7024031892139022,0.738112286741686,0.6830774738180111,0.744230666885026,0.7303757908592605,0.7380219476194616,0.6579522966567444,0.7401676113864448,0.15476144822899474,0.7169730054944262,0.734413823434539,0.7580626521952702,0.5360400507200276,0.6382040767282195,0.674788680187975,0.6094317134386156,0.6269815021812943,0.7385798546078772,0.7506394776146319,0.6369145341428677,0.7244042014461616,0.42089203784825946,0.6752549158684384,0.6132835879978825,0.5619756895168411,0.6858466641636136,0.7476291067493241,0.7607675660518058,0.7138596024463011,0.6629713400075912,0.6819957604827962,0.7662828085199932,0.6597471226990748,0.7640413006069533,0.7334525928195732,0.7309955036926203,0.7375696344452247,0.7184453139071698,0.6277014994891801,0.5253936433331953,0.6826488879407171,0.6739070398665515,0.7404713130805914,0.6993673159827793,0.7029873954249679,0.6639274059389852,0.7728692505183677,0.6610056957227026,0.6964913255684637,0.6974163068229597,0.7727223363717315,0.6901771533018572,0.7257568586012286,0.6923189611387494,0.7396074436002033,0.7225670656165234,0.7471658574131861,0.6306194132443859,0.7327621177285796,0.7028222919391329,0.640942946292912,0.6686788422992591,0.7050405218971539,0.6765305175929617,0.6817988121346743,0.738134037468053,0.634846344387415,0.6835060408309173,0.6957149685303337,0.7107084413792231,0.6719566542276424,0.6852431352139745,0.6248473427211907,0.6308204128756875,0.5027143671986106,0.6467609155086049,0.6617900815845226,0.6825186328612596,0.7066882882034151,0.6611161526160247,0.6409435625345175,0.6645072487742404,0.554308733149822
"Basil (Italy) 4b extract - Ocimum basilicum L., fam. Lamiaceae (Labiatae)",0.46802818946704927,0.4341731421951155,0.4444336210744876,0.5811227915170458,0.4955614465088648,0.5398878168437817,0.6337909156984658,1.0,0.6027628450080553,0.5282662714103329,0.5994037375857026,0.49269700450533827,0.6239177199010982,0.3497610195627737,0.5573651210525457,0.5648342066601753,0.5898042759261933,0.5785432718330659,0.532698420727426,0.5999404359138495,0.5706235641715502,0.5979033279669641,0.5203883902338557,0.5895411566437793,0.09622693534689064,0.5663443908491596,0.5815526635515558,0.6191863510379988,0.4308649015323961,0.5249812675738915,0.5811490531782395,0.5135515024739827,0.534656521854398,0.6320695734721054,0.609949372426102,0.5001076447092715,0.6111160556031936,0.33807182541855596,0.5902964714172236,0.5163841020200054,0.44895331579767805,0.5643818370782299,0.5770522181692898,0.5944376332316588,0.5678948617545037,0.5393221647231425,0.5554054184166164,0.5841248701512827,0.526261278581675,0.6003283660172765,0.6020679521963621,0.6079586195169784,0.5971791828285773,0.5943908253826438,0.5346637765145559,0.6542425827061351,0.5532159000905998,0.5603851485037987,0.6708240786722025,0.5672805284412993,0.5774041315452889,0.5467151760001687,0.6031132484510571,0.5291847303879944,0.5749376946475901,0.5773695163820843,0.572610119553484,0.5085264891885397,0.5734541611061352,0.5845700985742991,0.5838167914160279,0.5926058548937315,0.6079868402202542,0.5066111996719518,0.57448052676296,0.6238219161014917,0.5328740533260217,0.5533614396856819,0.5626440152397569,0.5605833707356774,0.5653122646676574,0.568533658919508,0.5285209661587322,0.5779028507327324,0.5914807202681298,0.5619258129150833,0.5448032789972702,0.5757402462859036,0.5457579154209745,0.5610415039019341,0.4196332398539522,0.5335387533987719,0.5607314952511764,0.5677365896553055,0.6036110128936234,0.5737670306413314,0.5211999209911784,0.5394479530991618,0.46380049066608875
"Blackcurrant bud 1 - Ribes nigrum L., fam. Grossulariaceae",0.5498728959208908,0.5454883176029537,0.5333903326925185,0.6981206561747886,0.600151800641268,0.633892954403579,0.7447965483416135,0.6027628450080553,1.0,0.5911294781374835,0.7164349577508129,0.5745896940141746,0.696894599039581,0.4130596108903254,0.660332764682479,0.6423679528012862,0.6878030691158104,0.6996208592976594,0.6594365707011153,0.7149711483674865,0.6892730089836375,0.7112002451117343,0.6201134320142724,0.7135490683677371,0.14192540838152623,0.6614122808433799,0.6790415596919825,0.7374979291079247,0.5106833874498165,0.6141625827628181,0.6677324309018244,0.5981340243016849,0.6157245636056694,0.7017188437679966,0.7239750725858869,0.6089516621583522,0.702745144587664,0.4061398247980794,0.6778584808854614,0.5915019836108882,0.5368464243747404,0.6721062927736512,0.6930311585790583,0.7296875854526438,0.6741061636414977,0.6860806270691762,0.6689792914534447,0.7462083401883093,0.6234881548138138,0.7252874587449354,0.7140122659003021,0.7229504491346344,0.7114639231945927,0.7024985435002787,0.6058159888404103,0.5096550176831249,0.665792447992556,0.654636135119815,0.7756536219426243,0.6733102419495995,0.6785477843907199,0.6725222004819529,0.7369814441861244,0.6903169374005863,0.6818831213088843,0.6811760375274748,0.67251750946112,0.63199470078883,0.6835172468455888,0.6845718887234379,0.7026738856275139,0.7300138480737861,0.7209553026843298,0.5949510972964096,0.6846973378366851,0.6967757372957423,0.6248083841235729,0.6592711032334607,0.6719850423303669,0.6571110676868859,0.6614889539360129,0.7069948090062272,0.6133395007618532,0.6727915352933747,0.684464941564733,0.6876408913261374,0.6435539099038348,0.6624734286708469,0.6168710790538222,0.6207440853876955,0.48473961138137,0.6121448574119372,0.6288890005761616,0.6456375785553111,0.6758271912211865,0.6542747094340526,0.6136799747368806,0.6376975745520339,0.5354478105632123
"Calanthe sieboldii flower headspace (Japan) - Calanthe sieboldii, fam. Orchidaceae",0.4676726006825306,0.4347774000424891,0.45384339885089453,0.5649293286927091,0.49448277434766597,0.5294166672078082,0.6131903689872502,0.5282662714103329,0.5911294781374835,1.0,0.5899073017075853,0.49362248476579207,0.6204008726706294,0.35662683836043063,0.5663174076150472,0.5349941192362505,0.5686901421554651,0.5811893091622503,0.5316901220258872,0.5894876536658452,0.5677940406995811,0.5824894980704338,0.5154250768097467,0.5952756018847718,0.09484486010678261,0.5727448203678003,0.5813710148908706,0.5958415739298135,0.42895209760957165,0.5165657730270172,0.5551723947431464,0.49780971196632096,0.5151927790821471,0.6205074738023919,0.5979601837585677,0.48941096892689095,0.5986532411709865,0.33862127600499836,0.5848720052110026,0.5486382667352998,0.4470736337800193,0.5610174676332932,0.5693091282251678,0.5978565726184322,0.5617399080819634,0.542277531243009,0.568206719163729,0.5835583660068717,0.5221190596998858,0.600375189087523,0.5857299349015129,0.5894460758558424,0.5947699481425142,0.5886288487353871,0.5201185933441963,0.42755668520473045,0.5609645319966046,0.5401197216950637,0.6098141738666842,0.5719475894150405,0.5599765729188335,0.5381122194846778,0.6086882533263513,0.5242529090003659,0.5641163695562427,0.5813116102588255,0.5587335167846799,0.5192797581399464,0.5759211228841519,0.5613041596242488,0.5915017669482482,0.6039025501576765,0.5961381000712676,0.4965003906919142,0.5720225483123564,0.6203059562353077,0.5362535361170147,0.5459052830379418,0.5626973276566067,0.5482352492512242,0.573315161863317,0.572379237117157,0.5224247071902164,0.5571730504996102,0.5627357258745217,0.569516922549272,0.5443813833905121,0.5695377912102194,0.5249684780944868,0.5555699533374803,0.4244427107128075,0.5615971243953239,0.5852559927972482,0.5874629309410291,0.6330066502782681,0.5706351663606746,0.5219553394331873,0.5409669606826413,0.4653958086446107
