Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9736212023698037,Benzyl acetate,0.27,Benzyl benzoate,0.12,Phytol,0.09,Isophytol,0.08,Phytyl acetate,0.08
"Jasmine absolute (Egypt) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9736212023698037,Benzyl acetate,0.26,Benzyl benzoate,0.12,Phytol,0.09,Phytyl acetate,0.09,Isophytol,0.08
"Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9030823571724984,Phytol,0.2,Alkanes & alkenes,0.19,Benzyl acetate,0.13,Isophytol,0.09,Linalool,0.03
"Jasmine absolute (Egypt) 3 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9053690304053412,Benzyl benzoate,0.16,Benzyl acetate,0.16,Isophytol,0.12,Phytyl acetate,0.1,Phytol,0.09
"Jasmine absolute (France) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9256570491385434,Benzyl acetate,0.22,Benzyl benzoate,0.15,Phytyl acetate,0.1,Phytol,0.1,Isophytol,0.09
"Jasmine absolute (Italy) 1 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Algeria) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9414256527108852,Benzyl acetate,0.27,Benzyl benzoate,0.15,Phytol,0.1,Phytyl acetate,0.08,Linalool,0.07
"Jasmine absolute (Italy) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9543289059076644,Alkanes & alkenes,0.22,Benzyl acetate,0.15,Phytol,0.11,Isophytol,0.07,Benzyl benzoate,0.04
"Jasmine absolute (Morocco) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9030823571724984,Alkanes & alkenes,0.23,Benzyl acetate,0.14,Phytol,0.14,Isophytol,0.07,Linalool,0.03
"Jasmine absolute (Turkey) - Jasminum officinale var. grandiflorum L., fam. Oleaceae","Jasmine absolute (Egypt) 2 - Jasminum officinale var. grandiflorum L., fam. Oleaceae",0.9266178226353476,Alkanes & alkenes,0.22,Phytol,0.19,Benzyl acetate,0.17,Isophytol,0.07,Indole,0.04
