Plant_Species,Salmonella Typhimurium,Reference,Bit_1930,BitInterpretations
Artemisia chamaemelifolia,1,DOI:10.1590/S0102-695X2013000600002,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {19: [(7, 'C', 2, 'COC(C)(C)C(C)C')], 198: [(1, 'C', 2, 'CCC(C)(CC)OC')], 391: [(4, 'C', 2, 'CCC(CC)C(C)(C)O')], 528: [(4, 'C', 1, 'CC(C)C')], 656: [(10, 'O', 0, '')], 675: [(1, 'C', 1, 'CC(C)(C)O')], 926: [(2, 'C', 0, ''), (3, 'C', 0, ''), (5, 'C', 0, ''), (6, 'C', 0, '')], 1019: [(4, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1060: [(1, 'C', 0, ''), (7, 'C', 0, '')], 1162: [(2, 'C', 1, 'CCC'), (6, 'C', 1, 'CCC')], 1258: [(3, 'C', 2, 'CCCC(C)C'), (5, 'C', 2, 'CCCC(C)C')], 1274: [(0, 'C', 1, 'CC'), (8, 'C', 1, 'CC'), (9, 'C', 1, 'CC')], 1325: [(3, 'C', 1, 'CCC'), (5, 'C', 1, 'CCC')], 1424: [(7, 'C', 1, 'CC(C)(C)O')], 1516: [(10, 'O', 2, 'CC(C)(C)OC(C)(C)C')], 1714: [(2, 'C', 2, 'CCCC(C)(C)O'), (6, 'C', 2, 'CCCC(C)(C)O')], 1730: [(10, 'O', 1, 'COC')]}; {80: [(4, 'C', 0, ''), (5, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 101: [(5, 'C', 2, 'C=C(C)CCC')], 114: [(11, 'C', 0, '')], 237: [(8, 'C', 2, 'CCC=C(C)C')], 357: [(4, 'C', 2, 'C=CCCC')], 385: [(6, 'C', 2, 'C/C=C(\\C)CC')], 392: [(12, 'C', 1, 'CC')], 401: [(4, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 479: [(3, 'C', 1, 'C=CC'), (8, 'C', 1, 'C=CC')], 694: [(3, 'C', 0, ''), (8, 'C', 0, ''), (14, 'C', 0, '')], 807: [(1, 'C', 0, ''), (6, 'C', 0, ''), (13, 'O', 0, '')], 906: [(14, 'C', 2, 'C=CC(C)(C)O')], 973: [(10, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC'), (7, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, ''), (12, 'C', 0, '')], 1125: [(9, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(10, 'C', 1, 'CCC')], 1366: [(15, 'C', 0, '')], 1485: [(14, 'C', 1, 'C=CC')], 1564: [(5, 'C', 1, 'CCC')], 1574: [(3, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(15, 'C', 1, 'C=C')], 1714: [(6, 'C', 1, 'C=C(C)C')], 1722: [(11, 'C', 1, 'CC(C)(C)O')], 1908: [(13, 'O', 1, 'CO')], 1999: [(11, 'C', 2, 'C=CC(C)(O)CC')]}; {80: [(4, 'C', 0, ''), (5, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 101: [(5, 'C', 2, 'C=C(C)CCC')], 114: [(11, 'C', 0, '')], 237: [(8, 'C', 2, 'CCC=C(C)C')], 357: [(4, 'C', 2, 'C=CCCC')], 385: [(6, 'C', 2, 'C/C=C(/C)CC')], 392: [(12, 'C', 1, 'CC')], 401: [(4, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 479: [(3, 'C', 1, 'C=CC'), (8, 'C', 1, 'C=CC')], 694: [(3, 'C', 0, ''), (8, 'C', 0, ''), (14, 'C', 0, '')], 807: [(1, 'C', 0, ''), (6, 'C', 0, ''), (13, 'O', 0, '')], 906: [(14, 'C', 2, 'C=CC(C)(C)O')], 973: [(10, 'C', 2, 'CCCC(C)(C)O')], 1017: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC'), (7, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, ''), (12, 'C', 0, '')], 1125: [(9, 'C', 2, 'C=CCCC')], 1257: [(1, 'C', 1, 'C=C(C)C')], 1308: [(10, 'C', 1, 'CCC')], 1366: [(15, 'C', 0, '')], 1485: [(14, 'C', 1, 'C=CC')], 1564: [(5, 'C', 1, 'CCC')], 1574: [(3, 'C', 2, 'CCC=C(C)C')], 1582: [(1, 'C', 2, 'CC=C(C)C')], 1645: [(15, 'C', 1, 'C=C')], 1714: [(6, 'C', 1, 'C=C(C)C')], 1722: [(11, 'C', 1, 'CC(C)(C)O')], 1908: [(13, 'O', 1, 'CO')], 1999: [(11, 'C', 2, 'C=CC(C)(O)CC')]}"
Coleus aromaticus,1,DOI:10.1155/2012/457150,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {1: [(1, 'C', 0, '')], 121: [(1, 'C', 2, 'cc(c)C(C)C')], 142: [(8, 'C', 2, 'cc(C)cc(c)O')], 235: [(5, 'C', 2, 'cccc(c)C')], 237: [(3, 'C', 1, 'cc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 448: [(3, 'C', 2, 'ccc(c(c)O)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 805: [(4, 'C', 2, 'cccc(c)C')], 807: [(10, 'O', 0, '')], 875: [(8, 'C', 1, 'ccc')], 1013: [(6, 'C', 2, 'ccc(C)cc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (9, 'C', 0, '')], 1602: [(10, 'O', 1, 'cO')], 1607: [(9, 'C', 1, 'cc(c)O')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1823: [(6, 'C', 1, 'cc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 1875: [(9, 'C', 2, 'ccc(O)c(c)C')]}"
Coridothymus capitatus,1,DOI:10.1111/j.1600-0463.2005.apm1130101.x,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}"
Corydothymus capitatus,1,DOI:10.1016/j.foodcont.2005.11.009,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}"
Curcuma longa,1,DOI:10.3389/fvets.2023.1188752,1,"{1: [(1, 'C', 0, '')], 36: [(5, 'C', 2, 'CC(=O)C=C(C)C')], 80: [(2, 'C', 0, '')], 235: [(11, 'C', 2, 'cccc(c)C'), (14, 'C', 2, 'cccc(c)C')], 283: [(0, 'C', 1, 'CC')], 347: [(9, 'C', 2, 'ccc(cc)C(C)C')], 502: [(1, 'C', 1, 'CC(C)c')], 524: [(3, 'C', 1, 'CC(C)=O')], 607: [(3, 'C', 2, 'C=CC(=O)CC')], 650: [(4, 'O', 0, '')], 694: [(5, 'C', 0, '')], 807: [(3, 'C', 0, ''), (6, 'C', 0, '')], 1017: [(7, 'C', 1, 'CC'), (8, 'C', 1, 'CC')], 1057: [(0, 'C', 0, ''), (7, 'C', 0, ''), (8, 'C', 0, ''), (13, 'C', 0, '')], 1120: [(5, 'C', 1, 'C=CC')], 1257: [(6, 'C', 1, 'C=C(C)C')], 1290: [(2, 'C', 1, 'CCC')], 1365: [(9, 'C', 1, 'cc(c)C')], 1380: [(9, 'C', 0, ''), (12, 'C', 0, '')], 1455: [(6, 'C', 2, 'CC=C(C)C')], 1464: [(1, 'C', 2, 'cc(c)[C@@H](C)CC')], 1640: [(2, 'C', 2, 'CC(=O)CC(C)c')], 1722: [(13, 'C', 1, 'cC')], 1750: [(10, 'C', 1, 'ccc'), (11, 'C', 1, 'ccc'), (14, 'C', 1, 'ccc'), (15, 'C', 1, 'ccc')], 1823: [(12, 'C', 1, 'cc(c)C')], 1853: [(10, 'C', 2, 'cccc(c)C'), (15, 'C', 2, 'cccc(c)C')], 1873: [(10, 'C', 0, ''), (11, 'C', 0, ''), (14, 'C', 0, ''), (15, 'C', 0, '')], 1917: [(4, 'O', 1, 'C=O')], 1920: [(12, 'C', 2, 'ccc(C)cc')]}; {1: [(1, 'C', 0, '')], 36: [(5, 'C', 2, 'CC(=O)C=C(C)C')], 80: [(2, 'C', 0, '')], 231: [(14, 'C', 2, 'C=C(C)C=CC')], 283: [(0, 'C', 1, 'CC')], 287: [(11, 'C', 2, 'CCC=C(C)C')], 444: [(10, 'C', 2, 'C=CCC(C)C')], 524: [(3, 'C', 1, 'CC(C)=O')], 547: [(14, 'C', 1, 'C=CC')], 598: [(10, 'C', 1, 'CCC')], 607: [(3, 'C', 2, 'C=CC(=O)CC')], 650: [(4, 'O', 0, '')], 694: [(5, 'C', 0, '')], 717: [(1, 'C', 2, 'CCC(C)C(C)C')], 807: [(3, 'C', 0, ''), (6, 'C', 0, '')], 926: [(10, 'C', 0, '')], 930: [(15, 'C', 2, 'CC=CC(C)C')], 1017: [(7, 'C', 1, 'CC'), (8, 'C', 1, 'CC')], 1019: [(9, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (7, 'C', 0, ''), (8, 'C', 0, ''), (13, 'C', 0, '')], 1083: [(15, 'C', 1, 'C=CC')], 1120: [(5, 'C', 1, 'C=CC')], 1257: [(6, 'C', 1, 'C=C(C)C')], 1290: [(2, 'C', 1, 'CCC')], 1380: [(12, 'C', 0, '')], 1455: [(6, 'C', 2, 'CC=C(C)C')], 1599: [(9, 'C', 2, 'C=CC(CC)C(C)C')], 1693: [(1, 'C', 1, 'CC(C)C')], 1722: [(13, 'C', 1, 'CC')], 1781: [(11, 'C', 1, 'C=CC')], 1838: [(12, 'C', 2, 'C=CC(C)=CC')], 1873: [(11, 'C', 0, ''), (14, 'C', 0, ''), (15, 'C', 0, '')], 1895: [(9, 'C', 1, 'CC(C)C')], 1917: [(4, 'O', 1, 'C=O')], 1930: [(2, 'C', 2, 'CC(=O)CC(C)C')], 1935: [(12, 'C', 1, 'C=C(C)C')]}; {1: [(1, 'C', 0, '')], 4: [(9, 'C', 2, 'C=CC(CC)C(C)C')], 35: [(13, 'C', 1, 'C=C')], 36: [(5, 'C', 2, 'CC(=O)C=C(C)C')], 80: [(2, 'C', 0, '')], 236: [(12, 'C', 2, 'C=CC(=C)CC')], 283: [(0, 'C', 1, 'CC')], 524: [(3, 'C', 1, 'CC(C)=O')], 547: [(14, 'C', 1, 'C=CC')], 607: [(3, 'C', 2, 'C=CC(=O)CC')], 650: [(4, 'O', 0, '')], 694: [(5, 'C', 0, '')], 717: [(1, 'C', 2, 'CCC(C)C(C)C')], 807: [(3, 'C', 0, ''), (6, 'C', 0, '')], 926: [(10, 'C', 0, ''), (11, 'C', 0, '')], 930: [(15, 'C', 2, 'CC=CC(C)C')], 988: [(14, 'C', 2, 'C=C(C)C=CC')], 1017: [(7, 'C', 1, 'CC'), (8, 'C', 1, 'CC')], 1019: [(9, 'C', 0, '')], 1057: [(0, 'C', 0, ''), (7, 'C', 0, ''), (8, 'C', 0, '')], 1070: [(12, 'C', 1, 'C=C(C)C')], 1083: [(15, 'C', 1, 'C=CC')], 1120: [(5, 'C', 1, 'C=CC')], 1257: [(6, 'C', 1, 'C=C(C)C')], 1290: [(2, 'C', 1, 'CCC')], 1325: [(10, 'C', 1, 'CCC')], 1366: [(13, 'C', 0, '')], 1380: [(12, 'C', 0, '')], 1455: [(6, 'C', 2, 'CC=C(C)C')], 1693: [(1, 'C', 1, 'CC(C)C')], 1738: [(11, 'C', 1, 'CCC')], 1784: [(11, 'C', 2, 'C=C(C)CCC')], 1873: [(14, 'C', 0, ''), (15, 'C', 0, '')], 1895: [(9, 'C', 1, 'CC(C)C')], 1917: [(4, 'O', 1, 'C=O')], 1930: [(2, 'C', 2, 'CC(=O)CC(C)C')], 2025: [(10, 'C', 2, 'CCCC(C)C')]}"
Lippia graveolens,1,DOI:10.3390/pathogens12101245,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {1: [(1, 'C', 0, '')], 121: [(1, 'C', 2, 'cc(c)C(C)C')], 142: [(8, 'C', 2, 'cc(C)cc(c)O')], 235: [(5, 'C', 2, 'cccc(c)C')], 237: [(3, 'C', 1, 'cc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 448: [(3, 'C', 2, 'ccc(c(c)O)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 805: [(4, 'C', 2, 'cccc(c)C')], 807: [(10, 'O', 0, '')], 875: [(8, 'C', 1, 'ccc')], 1013: [(6, 'C', 2, 'ccc(C)cc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (9, 'C', 0, '')], 1602: [(10, 'O', 1, 'cO')], 1607: [(9, 'C', 1, 'cc(c)O')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1823: [(6, 'C', 1, 'cc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 1875: [(9, 'C', 2, 'ccc(O)c(c)C')]}"
Oliveria decumbens,1,DOI:10.21203/rs.3.rs-3164788/v1,1,"{1: [(1, 'C', 0, '')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 287: [(6, 'C', 2, 'ccc(C)c(c)O')], 598: [(1, 'C', 1, 'CC(C)c')], 741: [(8, 'C', 2, 'ccc(O)c(c)C')], 807: [(9, 'O', 0, '')], 875: [(10, 'C', 1, 'ccc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (8, 'C', 0, '')], 1391: [(6, 'C', 1, 'cc(c)C')], 1602: [(9, 'O', 1, 'cO')], 1607: [(8, 'C', 1, 'cc(c)O')], 1691: [(5, 'C', 2, 'cccc(c)C')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1784: [(10, 'C', 2, 'cc(C)cc(c)O')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1853: [(4, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (10, 'C', 0, '')], 1930: [(3, 'C', 2, 'ccc(cc)C(C)C')]}; {37: [(4, 'C', 2, 'ccc(cc)CC')], 80: [(5, 'C', 0, '')], 249: [(1, 'O', 2, 'cc(c)OC')], 441: [(11, 'O', 1, 'cOC'), (13, 'O', 1, 'COc')], 623: [(5, 'C', 1, 'cCC')], 656: [(11, 'O', 0, ''), (13, 'O', 0, '')], 694: [(6, 'C', 0, '')], 695: [(1, 'O', 0, '')], 711: [(11, 'O', 2, 'cc(c)OCO')], 841: [(0, 'C', 1, 'CO')], 861: [(2, 'C', 2, 'ccc(OC)c(c)O')], 875: [(3, 'C', 1, 'ccc'), (8, 'C', 1, 'ccc')], 926: [(12, 'C', 0, '')], 940: [(6, 'C', 1, 'C=CC')], 944: [(9, 'C', 2, 'ccc(OC)c(c)O')], 1027: [(3, 'C', 2, 'cc(C)cc(c)O')], 1057: [(0, 'C', 0, '')], 1294: [(10, 'C', 1, 'cc(c)O')], 1349: [(12, 'C', 1, 'OCO')], 1366: [(7, 'C', 0, '')], 1380: [(2, 'C', 0, ''), (4, 'C', 0, ''), (9, 'C', 0, ''), (10, 'C', 0, '')], 1514: [(8, 'C', 2, 'cc(C)cc(c)O')], 1536: [(1, 'O', 1, 'COc')], 1640: [(6, 'C', 2, 'C=CCc')], 1645: [(7, 'C', 1, 'C=C')], 1729: [(10, 'C', 2, 'cc(O)c(OC)c(c)O')], 1740: [(5, 'C', 2, 'C=CCc(c)c')], 1754: [(4, 'C', 1, 'cc(c)C')], 1800: [(13, 'O', 2, 'cc(c)OCO')], 1863: [(12, 'C', 2, 'cOCOc')], 1873: [(3, 'C', 0, ''), (8, 'C', 0, '')], 1905: [(9, 'C', 1, 'cc(c)O')], 1970: [(2, 'C', 1, 'cc(c)O')]}; {1: [(1, 'C', 0, '')], 235: [(5, 'C', 2, 'cccc(c)C'), (8, 'C', 2, 'cccc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 561: [(3, 'C', 2, 'ccc(cc)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1365: [(3, 'C', 1, 'cc(c)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, '')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc'), (8, 'C', 1, 'ccc'), (9, 'C', 1, 'ccc')], 1804: [(1, 'C', 2, 'cc(c)C(C)C')], 1823: [(6, 'C', 1, 'cc(c)C')], 1853: [(4, 'C', 2, 'cccc(c)C'), (9, 'C', 2, 'cccc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, ''), (9, 'C', 0, '')], 1920: [(6, 'C', 2, 'ccc(C)cc')]}; {1: [(1, 'C', 0, '')], 210: [(4, 'C', 2, 'CCC=C(C)C')], 216: [(8, 'C', 2, 'CCC=C(C)C')], 237: [(5, 'C', 1, 'CCC'), (9, 'C', 1, 'CCC')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 598: [(1, 'C', 1, 'CC(C)C')], 690: [(1, 'C', 2, 'C=C(C)C(C)C')], 926: [(5, 'C', 0, ''), (9, 'C', 0, '')], 936: [(9, 'C', 2, 'C=CCC(=C)C')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1063: [(3, 'C', 2, 'CC=C(CC)C(C)C')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, '')], 1684: [(6, 'C', 2, 'CC=C(C)CC')], 1722: [(7, 'C', 1, 'CC')], 1781: [(4, 'C', 1, 'C=CC'), (8, 'C', 1, 'C=CC')], 1873: [(4, 'C', 0, ''), (8, 'C', 0, '')], 1969: [(3, 'C', 1, 'C=C(C)C')], 1979: [(6, 'C', 1, 'C=C(C)C')], 1983: [(5, 'C', 2, 'C=CCC(=C)C')]}; {1: [(1, 'C', 0, '')], 121: [(1, 'C', 2, 'cc(c)C(C)C')], 142: [(8, 'C', 2, 'cc(C)cc(c)O')], 235: [(5, 'C', 2, 'cccc(c)C')], 237: [(3, 'C', 1, 'cc(c)C')], 283: [(0, 'C', 1, 'CC'), (2, 'C', 1, 'CC')], 448: [(3, 'C', 2, 'ccc(c(c)O)C(C)C')], 598: [(1, 'C', 1, 'CC(C)c')], 805: [(4, 'C', 2, 'cccc(c)C')], 807: [(10, 'O', 0, '')], 875: [(8, 'C', 1, 'ccc')], 1013: [(6, 'C', 2, 'ccc(C)cc')], 1057: [(0, 'C', 0, ''), (2, 'C', 0, ''), (7, 'C', 0, '')], 1380: [(3, 'C', 0, ''), (6, 'C', 0, ''), (9, 'C', 0, '')], 1602: [(10, 'O', 1, 'cO')], 1607: [(9, 'C', 1, 'cc(c)O')], 1722: [(7, 'C', 1, 'cC')], 1750: [(4, 'C', 1, 'ccc'), (5, 'C', 1, 'ccc')], 1823: [(6, 'C', 1, 'cc(c)C')], 1873: [(4, 'C', 0, ''), (5, 'C', 0, ''), (8, 'C', 0, '')], 1875: [(9, 'C', 2, 'ccc(O)c(c)C')]}"
