Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Helichrysum bracteiferum (Madagascar) 1 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)","Helichrysum bracteiferum (Madagascar) 2 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)",0.9100109125769348,"1,8-Cineole",0.24,beta-Pinene,0.11,alpha-Humulene,0.07,beta-Caryophyllene,0.05,alpha-Pinene,0.05
"Helichrysum bracteiferum (Madagascar) 2 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)","Helichrysum bracteiferum (Madagascar) 1 - Helichrysum bracteiferum (DC) H. Humbert, fam. Asteraceae (Compositae)",0.9100109125769348,"1,8-Cineole",0.27,beta-Pinene,0.12,alpha-Humulene,0.1,beta-Caryophyllene,0.07,alpha-Pinene,0.06
"Laurel fruit (India) - Laurus nobilis L., fam. Lauraceae","Laurel leaf (India) - Laurus nobilis L., fam. Lauraceae",0.9241901611682564,"1,8-Cineole",0.28,alpha-Phellandrene,0.1,alpha-Pinene,0.09,alpha-Terpineol,0.06,Sabinene,0.05
"Lavandula luisieri (Chemotype A) - Lavandula luisieri L., Chemotype A, fam. Lamiaceae (Labiatae)","Marjoram, spanish (Spain) 4a - Thymus mastichina L., fam. Lamiaceae (Labiatae)",0.9070489065440333,"1,8-Cineole",0.22,alpha-Cadinol,0.02,Camphor,0.02,Linalool,0.02,alpha-Pinene,0.02
"Lippia scaberrima (South Africa) 1a - Lippia scaberrima Sond., fam. Verbeneceae (local: Beukesbossie)","Marjoram, spanish (Spain) 4a - Thymus mastichina L., fam. Lamiaceae (Labiatae)",0.9282817467133052,"1,8-Cineole",0.28,Camphor,0.02,Camphene,0.01,alpha-Phellandrene,0.01,alpha-Terpineol,0.01
"Marjoram, spanish (Spain) 4a - Thymus mastichina L., fam. Lamiaceae (Labiatae)","Lavandula luisieri (Chemotype A) - Lavandula luisieri L., Chemotype A, fam. Lamiaceae (Labiatae)",0.9070489065440333,"1,8-Cineole",0.25,alpha-Terpineol,0.02,Myrcene,0.02,beta-Pinene,0.02,Geranyl acetate,0.01
"Marjoram, spanish (Spain) 4b - Thymus mastichina L., fam. Lamiaceae (Labiatae)","Lavandula luisieri (Chemotype A) - Lavandula luisieri L., Chemotype A, fam. Lamiaceae (Labiatae)",0.9031241207155436,"1,8-Cineole",0.19,alpha-Terpineol,0.03,Geraniol,0.02,Linalool,0.01,Myrcenol,0.01
"Vitex agnus-castus inflorescence (Italy) - Vitex agnus-castus L., fam. Verbenaceae","Vitex agnus-castus leaf (Italy) - Vitex agnus-castus L., fam. Verbenaceae",0.9356223854578192,"1,8-Cineole",0.14,beta-Caryophyllene,0.1,(Z)-beta-Farnesene,0.09,beta-Selinene,0.07,alpha-Terpineol,0.06
"Vitex agnus-castus leaf (Italy) - Vitex agnus-castus L., fam. Verbenaceae","Vitex agnus-castus inflorescence (Italy) - Vitex agnus-castus L., fam. Verbenaceae",0.9356223854578194,"1,8-Cineole",0.16,beta-Selinene,0.09,beta-Caryophyllene,0.09,(Z)-beta-Farnesene,0.09,alpha-Terpineol,0.08
