Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Cassia, branch & leaf (China) 1a - Cinnamomum cassia Blume, fam. Lauraceae","Cassia, branch & leaf (China) 1b - Cinnamomum cassia Blume, fam. Lauraceae",0.9926965043545694,Cinnamyl aldehyde,0.74,2-Methoxycinnamaldehyde,0.11,Cinnamyl acetate,0.07,Coumarin,0.01,Benzaldehyde,0.01
"Cinnamon bark 2a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon bark 2b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.934244959550819,Cinnamyl aldehyde,0.8,Cinnamyl acetate,0.06,Eugenol,0.02,Eugenyl acetate,0.02,Benzyl benzoate,0.01
"Cinnamon bark 2b - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae","Cinnamon bark 2a - Cinnamomum zeylanicum Blume (C. verum L. Presl), fam. Lauraceae",0.934244959550819,Cinnamyl aldehyde,0.83,Cinnamyl acetate,0.06,Eugenol,0.02,Eugenyl acetate,0.01,Linalool,0.01
