Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Savin 3 - Juniperus sabina L., fam. Cupressaceae","Savin 4 - Juniperus sabina L., fam. Cupressaceae",0.9283176083036244,cis-Sabinyl acetate,0.47,Sabinene,0.22,Myrcene,0.04,Terpinen-4-ol,0.02,alpha-Pinene,0.02
"Savin 4 - Juniperus sabina L., fam. Cupressaceae","Savin 3 - Juniperus sabina L., fam. Cupressaceae",0.9283176083036244,cis-Sabinyl acetate,0.46,Sabinene,0.24,Myrcene,0.03,Terpinen-4-ol,0.03,alpha-Pinene,0.02
