Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Hyssop (Yugoslavia) 1b form cyaneus - Hyssopus officinalis L., f. cyaneus Alef., fam. Lamiaceae (Labiatae)","Hyssop (Yugoslavia) 1c form ruber - Hyssopus officinalis L., f. ruber Mill., fam. Lamiaceae (Labiatae)",0.9165830078902968,Pinocamphone,0.41,Isopinocamphone,0.3,Bicyclogermacrene,0.03,beta-Pinene,0.03,Myrtenyl methyl ether,0.03
"Hyssop (Yugoslavia) 1c form ruber - Hyssopus officinalis L., f. ruber Mill., fam. Lamiaceae (Labiatae)","Hyssop (Yugoslavia) 1b form cyaneus - Hyssopus officinalis L., f. cyaneus Alef., fam. Lamiaceae (Labiatae)",0.9165830078902968,Pinocamphone,0.42,Isopinocamphone,0.27,beta-Pinene,0.04,Myrtenol,0.03,Germacrene D,0.03
