Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Seafennel (Portugal) 1 - Crithmum maritimum L., fam. Apiaceae (Umbelliferae)","Seafennel (Portugal) 1b vacuum extracted - Crithmum maritimum L., fam. Apiaceae (Umbelliferae)",0.9662948703470868,gamma-Terpinene,0.3,Methyl thymol,0.29,Sabinene,0.27,para-Cymene,0.05,(Z)-beta-Ocimene,0.04
"Seafennel (Portugal) 1b vacuum extracted - Crithmum maritimum L., fam. Apiaceae (Umbelliferae)","Seafennel (Portugal) 1 - Crithmum maritimum L., fam. Apiaceae (Umbelliferae)",0.9662948703470868,gamma-Terpinene,0.31,Methyl thymol,0.28,Sabinene,0.24,para-Cymene,0.08,(Z)-beta-Ocimene,0.04
