Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Oregano, greek (Italy) 4 - Origanum vulgare L., fam. Lamiaceae (Labiatae)","Oregano, greek (United Kingdom) - Origanum vulgare L., fam. Lamiaceae (Labiatae)",0.940892165914988,Thymol,0.33,Carvacrol,0.17,para-Cymene,0.12,gamma-Terpinene,0.11,Methyl carvacrol,0.06
"Oregano, greek (United Kingdom) - Origanum vulgare L., fam. Lamiaceae (Labiatae)","Oregano, greek (Italy) 4 - Origanum vulgare L., fam. Lamiaceae (Labiatae)",0.940892165914988,Thymol,0.32,Carvacrol,0.17,para-Cymene,0.12,gamma-Terpinene,0.1,Methyl carvacrol,0.05
