Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Myrtle leaf (France) 2 - Myrtus communis L., fam. Myrtaceae","Myrtle leaf (Tunisia) - Myrtus communis L., fam. Myrtaceae",0.9157764182724462,alpha-Pinene,0.54,"1,8-Cineole",0.25,Limonene,0.05,Linalool,0.02,Geranyl acetate,0.02
"Myrtle leaf (Tunisia) - Myrtus communis L., fam. Myrtaceae","Myrtle leaf (France) 2 - Myrtus communis L., fam. Myrtaceae",0.9157764182724462,alpha-Pinene,0.52,"1,8-Cineole",0.24,Limonene,0.07,Linalool,0.02,Geranyl acetate,0.02
"Pinus kesiya (China) 2 - Pinus kesiya Royle ex Gord. var.langbiansis (A.Chev.) Gaussen,fam.Pinaceae","Pinus yunnanensis (China) - Pinus yunnanensis Franch, fam. Pinaceae",0.9400912459694218,alpha-Pinene,0.49,beta-Pinene,0.26,beta-Phellandrene,0.09,delta-3-Carene,0.03,Camphene,0.03
