Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Cedarleaf (Canada) 2 - Thuja occidentalis L., fam. Taxodiaceae","Cedarleaf 3 - Thuja occidentalis L., fam. Taxodiaceae",0.908676920877716,alpha-Thujone,0.5,Fenchone,0.11,beta-Thujone,0.09,Bornyl acetate,0.03,Camphor,0.02
"Cedarleaf (Japan) - Thuja occidentalis L., fam. Taxodiaceae","Cedarleaf 3 - Thuja occidentalis L., fam. Taxodiaceae",0.9577305569850024,alpha-Thujone,0.49,Fenchone,0.13,beta-Thujone,0.08,Bornyl acetate,0.03,Terpinen-4-ol,0.02
