Plant 1,Plant 2,Similarity Score,First Most Present Chemical,First Most Present Amount,Second Most Present Chemical,Second Most Present Amount,Third Most Present Chemical,Third Most Present Amount,Fourth Most Present Chemical,Fourth Most Present Amount,Fifth Most Present Chemical,Fifth Most Present Amount
"Cabreuva - Myrocarpus frondosus Fr. Allem. (M. fastigiatus Fr. Allem.), Leguminosae","Zanthoxylum gardneri (Laranjinha) - Zanthoxylum gardneri Engl., fam. Rutaceae",0.913097439853896,(E)-Nerolidol,0.85,(E)-alpha-Farnesol,0.02,Bisabolol (unknown isomer),0.01,"Sesquiterpenes, oxygen-containing-",0.0,,0
"Zanthoxylum gardneri (Laranjinha) - Zanthoxylum gardneri Engl., fam. Rutaceae","Cabreuva - Myrocarpus frondosus Fr. Allem. (M. fastigiatus Fr. Allem.), Leguminosae",0.913097439853896,(E)-Nerolidol,0.82,beta-Elemene,0.01,alpha-Cubebene,0.0,Limonene,0.0,beta-Eudesmol,0.0028
